OnStarts_MeanPathDistance,Outer_iter,Outer_MeanRewards,OnStarts_FeasibilityRate,GenGoal_frac_Other,GenGoal_frac_High rewards,OnStarts_AvgFinalGoalDistance,OnStarts_MinFinalGoalDistance,GenGoal_frac_Performance Variation,OnStarts_AvgInitGoalDistance,GenGoal_frac_Good goals,OnStarts_AvgTotalRewardDist,GenGoal_frac_Low rewards,Outer_Success,OnStarts_AvgTotalRewardInner,OnStarts_SuccessRate
0.502081386149,27,0.272058823529,1.0,0.0,1.0,0.269544738596,0.0317545208682,0.0,0.636097648962,0.0,0.0,0.0,0.272058823529,0.0,1.0
0.494534203205,28,0.279411764706,1.0,0.0,1.0,0.267415076715,0.0274650448213,0.0,0.626282933397,0.0,0.0,0.0,0.279411764706,0.0,1.0
0.509900414567,29,0.28431372549,1.0,0.0,1.0,0.272530910813,0.0586687348069,0.0,0.648165048637,0.0,0.0,0.0,0.28431372549,0.0,1.0
0.529298553392,30,0.292892156863,1.0,0.0,1.0,0.273813425838,0.0805227910236,0.0,0.678044088833,0.0,0.0,0.0,0.292892156863,0.0,1.0
0.539059432072,31,0.294117647059,1.0,0.0,1.0,0.272134138809,0.073145001971,0.0,0.693738828062,0.0,0.0,0.0,0.294117647059,0.0,1.0
0.551570397499,32,0.295343137255,1.0,0.0,1.0,0.274511691944,0.0776004934646,0.0,0.713118213605,0.0,0.0,0.0,0.295343137255,0.0,1.0
0.559217707957,33,0.301470588235,1.0,0.0,1.0,0.276358189544,0.0647299678011,0.0,0.723824928399,0.0,0.0,0.0,0.301470588235,0.0,1.0
0.538378808186,34,0.295343137255,1.0,0.0,1.0,0.27395982716,0.089769686508,0.0,0.692320161078,0.0,0.0,0.0,0.295343137255,0.0,1.0
0.537739604062,35,0.30637254902,1.0,0.0,1.0,0.273742799134,0.0406092794068,0.0,0.691599550916,0.0,0.0,0.0,0.30637254902,0.0,1.0
0.517390593213,36,0.313725490196,1.0,0.0,1.0,0.267360656462,0.0323971147113,0.0,0.662674731664,0.0,0.0,0.0,0.313725490196,0.0,1.0
0.524106929306,37,0.313725490196,1.0,0.0,1.0,0.270388792323,0.0872982543783,0.0,0.671350629909,0.0,0.0,0.0,0.313725490196,0.0,1.0
0.506410917721,38,0.311274509804,1.0,0.0,1.0,0.264885356071,0.0412236357618,0.0,0.646783367469,0.0,0.0,0.0,0.311274509804,0.0,1.0
0.512385905368,39,0.313725490196,1.0,0.0,1.0,0.2719768823,0.0412236357618,0.0,0.652525891629,0.0,0.0,0.0,0.313725490196,0.0,1.0
0.504093929195,40,0.311274509804,1.0,0.0,1.0,0.270122701726,0.0370900767829,0.0,0.640195256696,0.0,0.0,0.0,0.311274509804,0.0,1.0
0.487137332013,41,0.301470588235,1.0,0.0,1.0,0.274136756691,0.0250829433757,0.0,0.61130079845,0.0,0.0,0.0,0.301470588235,0.0,1.0
0.489828207585,42,0.302696078431,1.0,0.0,1.0,0.274658294214,0.0373678182776,0.0,0.615049940025,0.0,0.0,0.0,0.302696078431,0.0,1.0
0.487295638411,43,0.316176470588,1.0,0.0,1.0,0.277589303722,0.0689988725652,0.0,0.609554221341,0.0,0.0,0.0,0.316176470588,0.0,1.0
0.49018218821,44,0.3125,1.0,0.0,1.0,0.275758018725,0.0665823273368,0.0,0.615750345922,0.0,0.0,0.0,0.3125,0.0,1.0
0.487744981586,45,0.3125,1.0,0.0,1.0,0.277236712803,0.105770266574,0.0,0.610688870808,0.0,0.0,0.0,0.3125,0.0,1.0
0.492961077392,46,0.316176470588,1.0,0.0,1.0,0.274758024549,0.0330353750103,0.0,0.619109246941,0.0,0.0,0.0,0.316176470588,0.0,1.0
0.510407454014,47,0.316176470588,1.0,0.0,1.0,0.27811832325,0.0168286578361,0.0,0.644485529556,0.0,0.0,0.0,0.316176470588,0.0,1.0
0.521766406847,48,0.311274509804,1.0,0.0,1.0,0.275902763115,0.0168286578361,0.0,0.663855456697,0.0,0.0,0.0,0.311274509804,0.0,1.0
0.514858031125,49,0.316176470588,1.0,0.0,1.0,0.273394785409,0.0223623539345,0.0,0.654082930075,0.0,0.0,0.0,0.316176470588,0.0,1.0
0.517302809161,50,0.307598039216,1.0,0.0,1.0,0.27762421603,0.0488691975437,0.0,0.65530653316,0.0,0.0,0.0,0.307598039216,0.0,1.0
0.497915573006,51,0.314950980392,1.0,0.0,1.0,0.27525171054,0.0573389150429,0.0,0.627122844334,0.0,0.0,0.0,0.314950980392,0.0,1.0
0.506916624248,52,0.316176470588,1.0,0.0,1.0,0.27788965404,0.0657966578704,0.0,0.639658897513,0.0,0.0,0.0,0.316176470588,0.0,1.0
0.50627121725,53,0.313725490196,1.0,0.0,1.0,0.276858608036,0.102576345761,0.0,0.639166184957,0.0,0.0,0.0,0.313725490196,0.0,1.0
0.502629892172,54,0.317401960784,1.0,0.0,1.0,0.276872710789,0.118283313025,0.0,0.633099353035,0.0,0.0,0.0,0.317401960784,0.0,1.0
0.47750892894,55,0.351715686275,1.0,0.0,1.0,0.274488131955,0.0273710398986,0.0,0.595401610756,0.0,0.0,0.0,0.351715686275,0.0,1.0
0.471889899018,56,0.31862745098,1.0,0.0,1.0,0.272148877835,0.0696675327836,0.0,0.587704959108,0.0,0.0,0.0,0.31862745098,0.0,1.0
0.488719746022,57,0.322303921569,1.0,0.0,1.0,0.270963935247,0.0134430546123,0.0,0.615401971382,0.0,0.0,0.0,0.322303921569,0.0,1.0
0.501423079803,58,0.338235294118,1.0,0.0,1.0,0.271165976387,0.0633087415276,0.0,0.635135150928,0.0,0.0,0.0,0.338235294118,0.0,1.0
0.496050801626,59,0.337009803922,1.0,0.0,1.0,0.273111576394,0.057444738461,0.0,0.625159946293,0.0,0.0,0.0,0.337009803922,0.0,1.0
0.485855945435,60,0.3125,1.0,0.0,1.0,0.271785477986,0.0829596950617,0.0,0.609182914321,0.0,0.0,0.0,0.3125,0.0,1.0
0.487475208767,61,0.311274509804,1.0,0.0,1.0,0.275644442888,0.0610038115009,0.0,0.610646683054,0.0,0.0,0.0,0.311274509804,0.0,1.0
0.478115464363,62,0.300245098039,1.0,0.0,1.0,0.267648501568,0.0714153301884,0.0,0.599793806551,0.0,0.0,0.0,0.300245098039,0.0,1.0
0.487112300218,63,0.333333333333,1.0,0.0,1.0,0.270319719189,0.0581267274603,0.0,0.612326604736,0.0,0.0,0.0,0.333333333333,0.0,1.0
0.490284970553,64,0.319852941176,1.0,0.0,1.0,0.273271467933,0.0872835610161,0.0,0.616046092421,0.0,0.0,0.0,0.319852941176,0.0,1.0
0.485783712878,65,0.333333333333,1.0,0.0,1.0,0.273938295877,0.0411556224018,0.0,0.608776105571,0.0,0.0,0.0,0.333333333333,0.0,1.0
0.472611706913,66,0.341911764706,1.0,0.0,1.0,0.269260143411,0.0627147201279,0.0,0.589429881323,0.0,0.0,0.0,0.341911764706,0.0,1.0
0.480288901697,67,0.34681372549,1.0,0.0,1.0,0.272435932505,0.077988517771,0.0,0.599876571122,0.0,0.0,0.0,0.34681372549,0.0,1.0
0.466696579771,68,0.344362745098,1.0,0.0,1.0,0.268531733591,0.0838395159987,0.0,0.581106334835,0.0,0.0,0.0,0.344362745098,0.0,1.0
0.452976274325,69,0.371323529412,1.0,0.0,1.0,0.267565920728,0.0513207942161,0.0,0.560190471699,0.0,0.0,0.0,0.371323529412,0.0,1.0
0.458479101222,70,0.316176470588,1.0,0.0,1.0,0.268814091143,0.094719224854,0.0,0.568810758625,0.0,0.0,0.0,0.316176470588,0.0,1.0
0.468596948556,71,0.316176470588,1.0,0.0,1.0,0.270305192662,0.0808498879786,0.0,0.584451457017,0.0,0.0,0.0,0.316176470588,0.0,1.0
0.500828944335,72,0.316176470588,1.0,0.0,1.0,0.274378089086,0.0659743888193,0.0,0.632947121268,0.0,0.0,0.0,0.316176470588,0.0,1.0
0.500086279058,73,0.3125,1.0,0.0,1.0,0.276597742258,0.0704094243312,0.0,0.630170715303,0.0,0.0,0.0,0.3125,0.0,1.0
0.500042881061,74,0.303921568627,1.0,0.0,1.0,0.27521664867,0.0193322838079,0.0,0.630301284534,0.0,0.0,0.0,0.303921568627,0.0,1.0
0.496396075623,75,0.3125,1.0,0.0,1.0,0.271858152841,0.0347093728386,0.0,0.626563555314,0.0,0.0,0.0,0.3125,0.0,1.0
0.497382804922,76,0.317401960784,1.0,0.0,1.0,0.274243690838,0.0531341101578,0.0,0.627214243149,0.0,0.0,0.0,0.317401960784,0.0,1.0
0.494649384549,77,0.317401960784,1.0,0.0,1.0,0.270816682369,0.0271686610039,0.0,0.625029159519,0.0,0.0,0.0,0.317401960784,0.0,1.0
0.484870322242,78,0.308823529412,1.0,0.0,1.0,0.26946422098,0.0365489711841,0.0,0.609988812816,0.0,0.0,0.0,0.308823529412,0.0,1.0
0.495690041268,79,0.297794117647,1.0,0.0,1.0,0.269210888148,0.0519560655499,0.0,0.626653258848,0.0,0.0,0.0,0.297794117647,0.0,1.0
0.490145927289,80,0.311274509804,1.0,0.0,1.0,0.272299662481,0.0223008052986,0.0,0.616581964795,0.0,0.0,0.0,0.311274509804,0.0,1.0
0.506642890455,81,0.311274509804,1.0,0.0,1.0,0.274333366477,0.0592299965298,0.0,0.641684438765,0.0,0.0,0.0,0.311274509804,0.0,1.0
0.49876634799,82,0.314950980392,1.0,0.0,1.0,0.274303524102,0.0849120982444,0.0,0.629018397244,0.0,0.0,0.0,0.314950980392,0.0,1.0
0.495431217277,83,0.314950980392,1.0,0.0,1.0,0.272894894915,0.0281030473923,0.0,0.624116673839,0.0,0.0,0.0,0.314950980392,0.0,1.0
0.503617131267,84,0.34068627451,1.0,0.0,1.0,0.273799316929,0.0929463262162,0.0,0.637884426506,0.0,0.0,0.0,0.34068627451,0.0,1.0
0.487646700458,85,0.324754901961,1.0,0.0,1.0,0.276197426093,0.0627175005147,0.0,0.611648098047,0.0,0.0,0.0,0.324754901961,0.0,1.0
0.487290958049,86,0.316176470588,1.0,0.0,1.0,0.274659900834,0.0568997330882,0.0,0.61167921859,0.0,0.0,0.0,0.316176470588,0.0,1.0
0.482753214055,87,0.314950980392,1.0,0.0,1.0,0.268871309746,0.048314342993,0.0,0.607575244191,0.0,0.0,0.0,0.314950980392,0.0,1.0
0.483621868039,88,0.319852941176,1.0,0.0,1.0,0.264044903693,0.0305468030059,0.0,0.610217465525,0.0,0.0,0.0,0.319852941176,0.0,1.0
0.483833279876,89,0.325980392157,1.0,0.0,1.0,0.269017968434,0.031242718497,0.0,0.607940183688,0.0,0.0,0.0,0.325980392157,0.0,1.0
0.474166549654,90,0.329656862745,1.0,0.0,1.0,0.274546210447,0.019223710387,0.0,0.589894582712,0.0,0.0,0.0,0.329656862745,0.0,1.0
0.485402394876,91,0.3125,1.0,0.0,1.0,0.268248144083,0.0220392138458,0.0,0.611294248295,0.0,0.0,0.0,0.3125,0.0,1.0
0.454743335996,92,0.314950980392,1.0,0.0,1.0,0.267364294341,0.0361373196846,0.0,0.563362218257,0.0,0.0,0.0,0.314950980392,0.0,1.0
0.462095500183,93,0.31862745098,1.0,0.0,1.0,0.264986614368,0.0302957024673,0.0,0.577272609678,0.0,0.0,0.0,0.31862745098,0.0,1.0
0.477051798366,94,0.311274509804,1.0,0.0,1.0,0.268855495131,0.0661999319667,0.0,0.598113909699,0.0,0.0,0.0,0.311274509804,0.0,1.0
0.471305960157,95,0.311274509804,1.0,0.0,1.0,0.264051705727,0.0444835124676,0.0,0.591843334765,0.0,0.0,0.0,0.311274509804,0.0,1.0
0.468691786183,96,0.310049019608,1.0,0.0,1.0,0.272783788123,0.0724145512554,0.0,0.582968123971,0.0,0.0,0.0,0.310049019608,0.0,1.0
0.459813801638,97,0.308823529412,1.0,0.0,1.0,0.270181560819,0.0824761061876,0.0,0.570603597416,0.0,0.0,0.0,0.308823529412,0.0,1.0
0.480421122972,98,0.329656862745,1.0,0.0,1.0,0.275311111259,0.101218765089,0.0,0.600408153361,0.0,0.0,0.0,0.329656862745,0.0,1.0
0.455903415101,99,0.313725490196,1.0,0.0,1.0,0.270317801381,0.0981960689578,0.0,0.564222851156,0.0,0.0,0.0,0.313725490196,0.0,1.0
0.471048027843,100,0.311274509804,1.0,0.0,1.0,0.271571236556,0.0529938434174,0.0,0.586693261394,0.0,0.0,0.0,0.311274509804,0.0,1.0
0.468132294606,101,0.299019607843,1.0,0.0,1.0,0.269481623909,0.0220924881382,0.0,0.583231082456,0.0,0.0,0.0,0.299019607843,0.0,1.0
0.478448245947,102,0.291666666667,1.0,0.0,1.0,0.264936300864,0.0168741883062,0.0,0.600919655683,0.0,0.0,0.0,0.291666666667,0.0,1.0
0.470866390606,103,0.311274509804,1.0,0.0,1.0,0.259464031534,0.0205868375576,0.0,0.592745263937,0.0,0.0,0.0,0.311274509804,0.0,1.0
0.497394899267,104,0.323529411765,1.0,0.0,1.0,0.268268366988,0.0436530594387,0.0,0.629475768766,0.0,0.0,0.0,0.323529411765,0.0,1.0
0.497891383828,105,0.350490196078,1.0,0.0,1.0,0.268104676378,0.0549462993423,0.0,0.630437832053,0.0,0.0,0.0,0.350490196078,0.0,1.0
0.497547393658,106,0.328431372549,1.0,0.0,1.0,0.274033922895,0.119435223909,0.0,0.627242830877,0.0,0.0,0.0,0.328431372549,0.0,1.0
0.481931027435,107,0.34068627451,1.0,0.0,1.0,0.268521830053,0.0693810744271,0.0,0.60628526581,0.0,0.0,0.0,0.34068627451,0.0,1.0
0.500642868144,108,0.362745098039,1.0,0.0,1.0,0.261946585274,0.0154954074506,0.0,0.640383342133,0.0,0.0,0.0,0.362745098039,0.0,1.0
0.517764256438,109,0.357843137255,1.0,0.0,1.0,0.267194484223,0.017205936539,0.0,0.663839015135,0.0,0.0,0.0,0.357843137255,0.0,1.0
0.51862533527,110,0.328431372549,1.0,0.0,1.0,0.271061777974,0.0485524040446,0.0,0.664086504191,0.0,0.0,0.0,0.328431372549,0.0,1.0
0.549540985886,111,0.323529411765,1.0,0.0,1.0,0.271765069725,0.0275567933856,0.0,0.712099506598,0.0,0.0,0.0,0.323529411765,0.0,1.0
0.523928268358,112,0.30637254902,1.0,0.0,1.0,0.276468862271,0.0693557411609,0.0,0.66842364816,0.0,0.0,0.0,0.30637254902,0.0,1.0
0.537031495483,113,0.302696078431,1.0,0.0,1.0,0.275575513717,0.140841741953,0.0,0.689380783391,0.0,0.0,0.0,0.302696078431,0.0,1.0
0.541735039948,114,0.3125,1.0,0.0,1.0,0.270882470407,0.0632839607364,0.0,0.700510942402,0.0,0.0,0.0,0.3125,0.0,1.0
0.529202922401,115,0.310049019608,1.0,0.0,1.0,0.271568439655,0.0349190888092,0.0,0.68002851281,0.0,0.0,0.0,0.310049019608,0.0,1.0
0.577791082519,116,0.297794117647,1.0,0.0,1.0,0.272729050127,0.0435870012076,0.0,0.756365592299,0.0,0.0,0.0,0.297794117647,0.0,1.0
0.562956588116,117,0.310049019608,1.0,0.0,1.0,0.271354818105,0.0524053256494,0.0,0.732568541895,0.0,0.0,0.0,0.310049019608,0.0,1.0
0.551873212801,118,0.313725490196,1.0,0.0,1.0,0.274264008266,0.074667940637,0.0,0.712843244063,0.0,0.0,0.0,0.313725490196,0.0,1.0
0.5626404407,119,0.316176470588,1.0,0.0,1.0,0.277905330889,0.114108590544,0.0,0.727317708496,0.0,0.0,0.0,0.316176470588,0.0,1.0
0.538928328913,120,0.3125,1.0,0.0,1.0,0.279507642845,0.170304603511,0.0,0.689722721942,0.0,0.0,0.0,0.3125,0.0,1.0
0.54172958102,121,0.316176470588,1.0,0.0,1.0,0.279749526274,0.129300980163,0.0,0.693578613674,0.0,0.0,0.0,0.316176470588,0.0,1.0
0.533130788849,122,0.328431372549,1.0,0.0,1.0,0.275721051921,0.0621046173188,0.0,0.682539842316,0.0,0.0,0.0,0.328431372549,0.0,1.0
0.520359755992,123,0.327205882353,1.0,0.0,1.0,0.275652558933,0.0810042194491,0.0,0.662514584748,0.0,0.0,0.0,0.327205882353,0.0,1.0
0.514250514255,124,0.316176470588,1.0,0.0,1.0,0.276971550173,0.082245598692,0.0,0.653527446167,0.0,0.0,0.0,0.316176470588,0.0,1.0
0.518316584667,125,0.332107843137,1.0,0.0,1.0,0.277742941872,0.143041656635,0.0,0.659032947062,0.0,0.0,0.0,0.332107843137,0.0,1.0
0.532107883061,126,0.34068627451,1.0,0.0,1.0,0.276996847796,0.0414322321336,0.0,0.680347221186,0.0,0.0,0.0,0.34068627451,0.0,1.0
0.521354825745,127,0.34068627451,1.0,0.0,1.0,0.274794122092,0.0500704879741,0.0,0.664321985313,0.0,0.0,0.0,0.34068627451,0.0,1.0
0.527873958185,128,0.316176470588,1.0,0.0,1.0,0.276194797584,0.0671757919003,0.0,0.67422032096,0.0,0.0,0.0,0.316176470588,0.0,1.0
0.54007307184,129,0.307598039216,1.0,0.0,1.0,0.274683779912,0.0609324634816,0.0,0.694650222482,0.0,0.0,0.0,0.307598039216,0.0,1.0
0.516402961235,130,0.305147058824,1.0,0.0,1.0,0.273563192651,0.0431992180198,0.0,0.657335046248,0.0,0.0,0.0,0.305147058824,0.0,1.0
0.522197783828,131,0.303921568627,1.0,0.0,1.0,0.272903293712,0.0898300470328,0.0,0.66719984558,0.0,0.0,0.0,0.303921568627,0.0,1.0
0.529993662364,132,0.299019607843,1.0,0.0,1.0,0.274570709524,0.0341384415839,0.0,0.678707753443,0.0,0.0,0.0,0.299019607843,0.0,1.0
0.538888384352,133,0.295343137255,1.0,0.0,1.0,0.277465500925,0.103357249445,0.0,0.691221083156,0.0,0.0,0.0,0.295343137255,0.0,1.0
0.56206034519,134,0.310049019608,1.0,0.0,1.0,0.272981806566,0.109858717163,0.0,0.729993628597,0.0,0.0,0.0,0.310049019608,0.0,1.0
0.553528341165,135,0.325980392157,1.0,0.0,1.0,0.270582160828,0.0709037576418,0.0,0.717974814442,0.0,0.0,0.0,0.325980392157,0.0,1.0
0.554757501643,136,0.31862745098,1.0,0.0,1.0,0.268416487061,0.0137995562993,0.0,0.719986516061,0.0,0.0,0.0,0.31862745098,0.0,1.0
0.571778765152,137,0.31862745098,1.0,0.0,1.0,0.270223072675,0.0545885751602,0.0,0.744028819663,0.0,0.0,0.0,0.31862745098,0.0,1.0
0.567441086245,138,0.323529411765,1.0,0.0,1.0,0.272118059015,0.0457792865485,0.0,0.735259862438,0.0,0.0,0.0,0.323529411765,0.0,1.0
0.573967219256,139,0.314950980392,1.0,0.0,1.0,0.27117006077,0.0155646295043,0.0,0.746595527014,0.0,0.0,0.0,0.314950980392,0.0,1.0
0.559858741869,140,0.316176470588,1.0,0.0,1.0,0.266656609512,0.0433536517747,0.0,0.728129399374,0.0,0.0,0.0,0.316176470588,0.0,1.0
0.550504388319,141,0.316176470588,1.0,0.0,1.0,0.266373866823,0.0122993880779,0.0,0.714253691963,0.0,0.0,0.0,0.316176470588,0.0,1.0
0.566981060582,142,0.317401960784,1.0,0.0,1.0,0.267916881531,0.0462697386975,0.0,0.737495173401,0.0,0.0,0.0,0.317401960784,0.0,1.0
0.580772649078,143,0.321078431373,1.0,0.0,1.0,0.27294464648,0.0351311335659,0.0,0.755093531283,0.0,0.0,0.0,0.321078431373,0.0,1.0
0.582026134369,144,0.328431372549,1.0,0.0,1.0,0.270979331945,0.0474427625388,0.0,0.758264456755,0.0,0.0,0.0,0.328431372549,0.0,1.0
0.597133826424,145,0.328431372549,1.0,0.0,1.0,0.271659106651,0.0420973429516,0.0,0.782456241808,0.0,0.0,0.0,0.328431372549,0.0,1.0
0.595057497975,146,0.313725490196,1.0,0.0,1.0,0.272804644681,0.0356504027414,0.0,0.780603971189,0.0,0.0,0.0,0.313725490196,0.0,1.0
0.588155501402,147,0.324754901961,1.0,0.0,1.0,0.276242507827,0.0485114716452,0.0,0.768252193734,0.0,0.0,0.0,0.324754901961,0.0,1.0
0.560050038746,148,0.317401960784,1.0,0.0,1.0,0.271544162361,0.0400946672584,0.0,0.726075463997,0.0,0.0,0.0,0.317401960784,0.0,1.0
0.548184647419,149,0.317401960784,1.0,0.0,1.0,0.276537235368,0.0823469716583,0.0,0.704273613065,0.0,0.0,0.0,0.317401960784,0.0,1.0
0.517341385016,150,0.308823529412,1.0,0.0,1.0,0.277457077378,0.0763606933386,0.0,0.656995892668,0.0,0.0,0.0,0.308823529412,0.0,1.0
0.526973646328,151,0.307598039216,1.0,0.0,1.0,0.276719677102,0.0746154504825,0.0,0.671935922428,0.0,0.0,0.0,0.307598039216,0.0,1.0
0.520347281013,152,0.305147058824,1.0,0.0,1.0,0.278224124826,0.0961724645084,0.0,0.660407183186,0.0,0.0,0.0,0.305147058824,0.0,1.0
0.523853056777,153,0.314950980392,1.0,0.0,1.0,0.272974066985,0.101616774031,0.0,0.66889947468,0.0,0.0,0.0,0.314950980392,0.0,1.0
0.549923567526,154,0.317401960784,1.0,0.0,1.0,0.274497587482,0.111857916437,0.0,0.708912603167,0.0,0.0,0.0,0.317401960784,0.0,1.0
0.550018196731,155,0.325980392157,1.0,0.0,1.0,0.276336585424,0.125595560937,0.0,0.70708935685,0.0,0.0,0.0,0.325980392157,0.0,1.0
0.56882910733,156,0.323529411765,1.0,0.0,1.0,0.273873934346,0.0714007592517,0.0,0.738382996237,0.0,0.0,0.0,0.323529411765,0.0,1.0
0.568382649013,157,0.329656862745,1.0,0.0,1.0,0.272748909702,0.089413670257,0.0,0.739256326359,0.0,0.0,0.0,0.329656862745,0.0,1.0
0.531441045856,158,0.34681372549,1.0,0.0,1.0,0.272343631677,0.06547477453,0.0,0.680855511158,0.0,0.0,0.0,0.34681372549,0.0,1.0
0.539451498965,159,0.319852941176,1.0,0.0,1.0,0.276856746867,0.114840934929,0.0,0.691288839795,0.0,0.0,0.0,0.319852941176,0.0,1.0
0.54501293882,160,0.327205882353,1.0,0.0,1.0,0.278646376088,0.105703819423,0.0,0.699456026644,0.0,0.0,0.0,0.327205882353,0.0,1.0
0.539365994298,161,0.31862745098,1.0,0.0,1.0,0.278900560225,0.109332900285,0.0,0.690970719732,0.0,0.0,0.0,0.31862745098,0.0,1.0
0.548996626342,162,0.316176470588,1.0,0.0,1.0,0.275695518442,0.0777971953399,0.0,0.708152304192,0.0,0.0,0.0,0.316176470588,0.0,1.0
0.55321459936,163,0.314950980392,1.0,0.0,1.0,0.276986893697,0.0899607138479,0.0,0.714375836217,0.0,0.0,0.0,0.314950980392,0.0,1.0
0.53471177622,164,0.316176470588,1.0,0.0,1.0,0.278227765009,0.101493950791,0.0,0.684318538328,0.0,0.0,0.0,0.316176470588,0.0,1.0
0.54918456053,165,0.321078431373,1.0,0.0,1.0,0.274649260671,0.101745406188,0.0,0.70955048323,0.0,0.0,0.0,0.321078431373,0.0,1.0
0.528380656212,166,0.328431372549,1.0,0.0,1.0,0.277849276889,0.123453882646,0.0,0.674206112354,0.0,0.0,0.0,0.328431372549,0.0,1.0
0.545224110503,167,0.313725490196,1.0,0.0,1.0,0.274520989683,0.0473230273307,0.0,0.70215613426,0.0,0.0,0.0,0.313725490196,0.0,1.0
