GenGoal_frac_High rewards,Outer_Success,Outer_iter,GenGoal_frac_Low rewards,Outer_MeanRewards,GenGoal_frac_Performance Variation,GenGoal_frac_Other,GenGoal_frac_Good goals
0.44,0.5085784313725491,272,0.4866666666666667,-1003.0718973784305,0.0,0.0,0.07333333333333333
0.5266666666666666,0.508578431372549,273,0.4,-1012.5521766173772,0.0,0.0,0.07333333333333333
0.52,0.5294117647058824,274,0.43333333333333335,-991.6460161089575,0.0,0.0,0.04666666666666667
0.4866666666666667,0.5318627450980392,275,0.47333333333333333,-983.7732636653968,0.0,0.0,0.04
0.52,0.5441176470588235,276,0.44666666666666666,-994.1872772808978,0.0,0.0,0.03333333333333333
0.58,0.5428921568627451,277,0.36,-990.2328877854612,0.0,0.0,0.06
0.41,0.5208333333333333,278,0.5,-993.5229153905217,0.0,0.0,0.09
0.5133333333333333,0.5245098039215685,279,0.44,-978.2967359794413,0.0,0.0,0.04666666666666667
0.5,0.5441176470588235,280,0.44666666666666666,-981.3158390149348,0.0,0.0,0.05333333333333334
0.5,0.5526960784313725,281,0.4666666666666667,-983.0486100002954,0.0,0.0,0.03333333333333333
0.5133333333333333,0.5477941176470589,282,0.44,-992.9730148835724,0.0,0.0,0.04666666666666667
0.5833333333333334,0.5379901960784313,283,0.39,-986.7084621741897,0.0,0.0,0.02666666666666667
0.44666666666666666,0.534313725490196,284,0.49,-990.3344208678451,0.0,0.0,0.06333333333333334
0.4766666666666667,0.5281862745098039,285,0.47333333333333333,-976.6668774961613,0.0,0.0,0.05
0.5066666666666667,0.5392156862745099,286,0.45666666666666667,-991.8257194622373,0.0,0.0,0.03666666666666667
0.5633333333333334,0.5416666666666667,287,0.38,-991.8699840676217,0.0,0.0,0.056666666666666664
0.5,0.517156862745098,288,0.4533333333333333,-995.3700585274428,0.0,0.0,0.04666666666666667
0.5133333333333333,0.5330882352941176,289,0.46,-991.298634747075,0.0,0.0,0.02666666666666667
0.52,0.528186274509804,290,0.44333333333333336,-1004.8311586054631,0.0,0.0,0.03666666666666667
0.5,0.5245098039215687,291,0.47,-1007.606225089091,0.0,0.0,0.03
0.51,0.5110294117647058,292,0.4533333333333333,-1003.0227503354923,0.0,0.0,0.03666666666666667
0.56,0.5257352941176471,293,0.37666666666666665,-991.6146348981182,0.0,0.0,0.06333333333333334
0.5066666666666667,0.5183823529411765,294,0.45,-1005.9494966289286,0.0,0.0,0.043333333333333335
0.49666666666666665,0.5257352941176471,295,0.45,-998.4913621400124,0.0,0.0,0.05333333333333334
0.5166666666666667,0.5257352941176471,296,0.44666666666666666,-1001.9921141103409,0.0,0.0,0.03666666666666667
0.52,0.5367647058823529,297,0.44,-992.8851226555734,0.0,0.0,0.04
0.5266666666666666,0.5073529411764706,298,0.41333333333333333,-1013.024912478604,0.0,0.0,0.06
0.43333333333333335,0.5,299,0.51,-1005.9918035462624,0.0,0.0,0.056666666666666664
0.5033333333333333,0.5355392156862745,300,0.4633333333333333,-1001.5091386688124,0.0,0.0,0.03333333333333333
0.5366666666666666,0.5318627450980392,301,0.44333333333333336,-1018.3064397262957,0.0,0.0,0.02
0.47333333333333333,0.5159313725490197,302,0.5,-1005.5445947059334,0.0,0.0,0.02666666666666667
0.52,0.508578431372549,303,0.43666666666666665,-1010.0081417457128,0.0,0.0,0.043333333333333335
0.44,0.5122549019607843,304,0.5066666666666667,-1008.7191036814487,0.0,0.0,0.05333333333333334
0.48,0.5024509803921569,305,0.4666666666666667,-999.3593210971346,0.0,0.0,0.05333333333333334
0.43333333333333335,0.5049019607843137,306,0.52,-1005.1472726513493,0.0,0.0,0.04666666666666667
0.45666666666666667,0.5159313725490197,307,0.49666666666666665,-1012.0370017304226,0.0,0.0,0.04666666666666667
0.43666666666666665,0.5134803921568627,308,0.5,-999.4735471823262,0.0,0.0,0.06333333333333334
0.44666666666666666,0.49509803921568635,309,0.5066666666666667,-993.4647770016323,0.0,0.0,0.04666666666666667
0.49333333333333335,0.4975490196078431,310,0.47,-992.3591630469579,0.0,0.0,0.03666666666666667
0.45666666666666667,0.5036764705882353,311,0.4666666666666667,-993.194786145086,0.0,0.0,0.07666666666666666
0.44,0.5012254901960784,312,0.4766666666666667,-999.7222590612184,0.0,0.0,0.08333333333333333
0.44333333333333336,0.5073529411764706,313,0.48333333333333334,-1003.212541791812,0.0,0.0,0.07333333333333333
0.4533333333333333,0.5110294117647058,314,0.48333333333333334,-998.4592762293612,0.0,0.0,0.06333333333333334
0.49333333333333335,0.5196078431372548,315,0.43666666666666665,-999.3028893540131,0.0,0.0,0.07
0.51,0.5073529411764706,316,0.41333333333333333,-1000.9753657858322,0.0,0.0,0.07666666666666666
0.4866666666666667,0.5061274509803921,317,0.44,-993.9125301757548,0.0,0.0,0.07333333333333333
0.5633333333333334,0.534313725490196,318,0.41333333333333333,-1002.2622427259189,0.0,0.0,0.023333333333333334
0.54,0.5196078431372548,319,0.4066666666666667,-998.4074967295451,0.0,0.0,0.05333333333333334
0.4866666666666667,0.4987745098039215,320,0.45666666666666667,-993.1322700451851,0.0,0.0,0.056666666666666664
0.44,0.4975490196078431,321,0.5033333333333333,-1000.3063596262645,0.0,0.0,0.056666666666666664
0.5433333333333333,0.5134803921568627,322,0.4,-979.9629147625235,0.0,0.0,0.056666666666666664
0.49,0.5220588235294118,323,0.47333333333333333,-984.2911128406109,0.0,0.0,0.03666666666666667
0.5133333333333333,0.5196078431372549,324,0.47333333333333333,-987.5501810535544,0.0,0.0,0.013333333333333334
0.5133333333333333,0.5245098039215685,325,0.48333333333333334,-976.3495942534697,0.0,0.0,0.0033333333333333335
0.45666666666666667,0.5245098039215685,326,0.5233333333333333,-976.6233680701998,0.0,0.0,0.02
0.5666666666666667,0.5318627450980392,327,0.43,-985.0419711740927,0.0,0.0,0.0033333333333333335
0.49666666666666665,0.5416666666666666,328,0.49,-991.2106597451775,0.0,0.0,0.013333333333333334
0.59,0.5330882352941176,329,0.37333333333333335,-990.1930300842462,0.0,0.0,0.03666666666666667
0.55,0.5502450980392156,330,0.43,-994.4437351311315,0.0,0.0,0.02
0.48,0.5404411764705882,331,0.48333333333333334,-1000.748317637708,0.0,0.0,0.03666666666666667
0.5633333333333334,0.5392156862745098,332,0.4,-1000.4383502810094,0.0,0.0,0.03666666666666667
0.5366666666666666,0.5416666666666667,333,0.44666666666666666,-1000.4232518732448,0.0,0.0,0.016666666666666666
0.5433333333333333,0.5428921568627451,334,0.43666666666666665,-1000.0574579781443,0.0,0.0,0.02
0.5433333333333333,0.5526960784313725,335,0.43333333333333335,-998.7759270813305,0.0,0.0,0.023333333333333334
0.48,0.5416666666666666,336,0.47333333333333333,-999.4510465180383,0.0,0.0,0.04666666666666667
0.55,0.5526960784313726,337,0.41333333333333333,-988.8108903701655,0.0,0.0,0.03666666666666667
0.47,0.5575980392156863,338,0.5166666666666667,-989.6263415353195,0.0,0.0,0.013333333333333334
0.5566666666666666,0.5575980392156863,339,0.43333333333333335,-985.809351600433,0.0,0.0,0.01
0.5166666666666667,0.5453431372549019,340,0.48333333333333334,-992.741431851543,0.0,0.0,0.0
0.52,0.5441176470588235,341,0.47333333333333333,-997.2872035296459,0.0,0.0,0.006666666666666667
0.52,0.5355392156862745,342,0.45,-989.6633868755241,0.0,0.0,0.03
0.5266666666666666,0.5441176470588235,343,0.44666666666666666,-985.7313114817659,0.0,0.0,0.02666666666666667
0.5233333333333333,0.5416666666666666,344,0.4533333333333333,-988.6521902951929,0.0,0.0,0.023333333333333334
0.5266666666666666,0.5514705882352942,345,0.45666666666666667,-990.4480452916308,0.0,0.0,0.016666666666666666
0.5166666666666667,0.5257352941176471,346,0.43666666666666665,-988.0594446385825,0.0,0.0,0.04666666666666667
0.5133333333333333,0.5281862745098039,347,0.4533333333333333,-991.8955217827131,0.0,0.0,0.03333333333333333
0.42333333333333334,0.5183823529411765,348,0.5466666666666666,-998.4601836278493,0.0,0.0,0.03
0.47333333333333333,0.49264705882352944,349,0.4866666666666667,-999.9284970902011,0.0,0.0,0.04
0.49333333333333335,0.49264705882352944,350,0.4766666666666667,-1001.0181067715923,0.0,0.0,0.03
0.27666666666666667,0.35294117647058826,351,0.58,-1032.89372735625,0.0,0.0,0.14333333333333334
0.42333333333333334,0.46936274509803916,352,0.5266666666666666,-1003.7943409803389,0.0,0.0,0.05
0.45666666666666667,0.4718137254901961,353,0.5266666666666666,-1012.7203534246681,0.0,0.0,0.016666666666666666
0.4533333333333333,0.4877450980392157,354,0.4866666666666667,-998.4767389288836,0.0,0.0,0.06
0.45,0.49877450980392163,355,0.4633333333333333,-984.7935014815693,0.0,0.0,0.08666666666666667
0.41333333333333333,0.4963235294117647,356,0.5233333333333333,-986.7972836002657,0.0,0.0,0.06333333333333334
0.5,0.5073529411764706,357,0.42333333333333334,-994.7398120367463,0.0,0.0,0.07666666666666666
0.4866666666666667,0.5318627450980392,358,0.48,-987.2860786954283,0.0,0.0,0.03333333333333333
0.5233333333333333,0.5367647058823529,359,0.42333333333333334,-986.9117326807614,0.0,0.0,0.05333333333333334
0.5766666666666667,0.5563725490196078,360,0.39666666666666667,-989.5890368908474,0.0,0.0,0.02666666666666667
0.5233333333333333,0.5477941176470589,361,0.44666666666666666,-994.8015848760472,0.0,0.0,0.03
0.48333333333333334,0.5073529411764706,362,0.4533333333333333,-1000.4637375056225,0.0,0.0,0.06333333333333334
0.3933333333333333,0.46446078431372545,363,0.5066666666666667,-1006.0446598088625,0.0,0.0,0.1
0.53,0.5049019607843137,364,0.43333333333333335,-1000.5746762141954,0.0,0.0,0.03666666666666667
0.5333333333333333,0.5294117647058824,365,0.44333333333333336,-981.3224037057769,0.0,0.0,0.023333333333333334
0.5333333333333333,0.5379901960784315,366,0.44666666666666666,-979.0668395978486,0.0,0.0,0.02
0.4866666666666667,0.5404411764705882,367,0.47333333333333333,-984.1884841326207,0.0,0.0,0.04
0.56,0.5404411764705882,368,0.42,-980.0728917847891,0.0,0.0,0.02
0.5266666666666666,0.5318627450980393,369,0.4633333333333333,-976.6376176051002,0.0,0.0,0.01
0.45,0.5122549019607843,370,0.5133333333333333,-985.6938002896704,0.0,0.0,0.03666666666666667
0.4766666666666667,0.5183823529411765,371,0.48,-991.8989384822964,0.0,0.0,0.043333333333333335
0.5133333333333333,0.5085784313725491,372,0.4066666666666667,-995.3877227728526,0.0,0.0,0.08
0.5733333333333334,0.5330882352941176,373,0.4166666666666667,-988.6881980023722,0.0,0.0,0.01
0.49666666666666665,0.5245098039215685,374,0.44666666666666666,-983.689064882542,0.0,0.0,0.056666666666666664
0.5066666666666667,0.5232843137254902,375,0.47333333333333333,-986.0303709535134,0.0,0.0,0.02
0.48,0.5196078431372548,376,0.4766666666666667,-986.3828502315225,0.0,0.0,0.043333333333333335
0.5066666666666667,0.517156862745098,377,0.48,-982.6972968668691,0.0,0.0,0.013333333333333334
0.5633333333333334,0.5453431372549019,378,0.42333333333333334,-982.2761898969663,0.0,0.0,0.013333333333333334
0.5466666666666666,0.5477941176470589,379,0.42333333333333334,-984.9370561129086,0.0,0.0,0.03
0.5,0.534313725490196,380,0.48,-984.9970170897374,0.0,0.0,0.02
0.5033333333333333,0.5196078431372548,381,0.44333333333333336,-984.4810285517779,0.0,0.0,0.05333333333333334
0.5466666666666666,0.5257352941176471,382,0.4266666666666667,-983.5048396294292,0.0,0.0,0.02666666666666667
0.5,0.5134803921568627,383,0.47333333333333333,-983.5014929509134,0.0,0.0,0.02666666666666667
0.5333333333333333,0.5098039215686274,384,0.44333333333333336,-990.060836334095,0.0,0.0,0.023333333333333334
0.52,0.5110294117647058,385,0.44666666666666666,-979.9310326831782,0.0,0.0,0.03333333333333333
0.49,0.5061274509803921,386,0.4866666666666667,-986.5522979069334,0.0,0.0,0.023333333333333334
0.44,0.4865196078431372,387,0.48333333333333334,-1000.0025803103481,0.0,0.0,0.07666666666666666
0.39666666666666667,0.4975490196078431,388,0.5433333333333333,-987.2513556877585,0.0,0.0,0.06
0.44666666666666666,0.5036764705882353,389,0.52,-993.9331606159127,0.0,0.0,0.03333333333333333
0.44333333333333336,0.5122549019607844,390,0.55,-1003.8227082520905,0.0,0.0,0.006666666666666667
0.43,0.5110294117647058,391,0.53,-982.0341765976674,0.0,0.0,0.04
0.49666666666666665,0.4963235294117647,392,0.49,-992.6374496671798,0.0,0.0,0.013333333333333334
0.5333333333333333,0.5220588235294118,393,0.46,-982.4532437190176,0.0,0.0,0.006666666666666667
0.42333333333333334,0.502450980392157,394,0.5133333333333333,-983.0327993312106,0.0,0.0,0.06333333333333334
0.5233333333333333,0.502450980392157,395,0.42333333333333334,-982.5734487700136,0.0,0.0,0.05333333333333334
0.5166666666666667,0.5122549019607843,396,0.4666666666666667,-985.4463789758612,0.0,0.0,0.016666666666666666
0.5233333333333333,0.5122549019607844,397,0.4666666666666667,-983.968421803627,0.0,0.0,0.01
0.54,0.5110294117647058,398,0.43666666666666665,-984.9126535686219,0.0,0.0,0.023333333333333334
0.52,0.5122549019607843,399,0.4633333333333333,-989.0965398739153,0.0,0.0,0.016666666666666666
