GenGoal_frac_Low rewards,Outer_Success,OnStarts_MeanPathDistance,GenGoal_frac_Other,Outer_MeanRewards,OnStarts_AvgFinalGoalDistance,GenGoal_frac_High rewards,OnStarts_AvgTotalRewardInner,GenGoal_frac_Performance Variation,OnStarts_AvgTotalRewardDist,OnStarts_SuccessRate,Outer_iter,OnStarts_AvgInitGoalDistance,GenGoal_frac_Good goals,OnStarts_FeasibilityRate,OnStarts_MinFinalGoalDistance
0.0,0.370098039216,0.533131693577,0.0,0.370098039216,0.275461939012,1.0,0.0,0.0,0.0,1.0,168,0.682681944861,0.0,1.0,0.113199105756
0.0,0.362745098039,0.532562311084,0.0,0.362745098039,0.278617246279,1.0,0.0,0.0,0.0,1.0,169,0.680017569134,0.0,1.0,0.0735335858222
0.0,0.375,0.530660173828,0.0,0.375,0.279463790636,1.0,0.0,0.0,0.0,1.0,170,0.676574205315,0.0,1.0,0.0804474639975
0.0,0.359068627451,0.544555711716,0.0,0.359068627451,0.274968309748,1.0,0.0,0.0,0.0,1.0,171,0.700030047214,0.0,1.0,0.0913177590951
0.0,0.393382352941,0.550290496953,0.0,0.393382352941,0.279391162101,1.0,0.0,0.0,0.0,1.0,172,0.706373206149,0.0,1.0,0.14399848999
0.0,0.360294117647,0.523274123223,0.0,0.360294117647,0.274057992489,1.0,0.0,0.0,0.0,1.0,173,0.668175303914,0.0,1.0,0.052384052976
0.0,0.377450980392,0.534219187657,0.0,0.377450980392,0.275276327863,1.0,0.0,0.0,0.0,1.0,174,0.683793890038,0.0,1.0,0.0945548430731
0.0,0.384803921569,0.51553893136,0.0,0.384803921569,0.273058951313,1.0,0.0,0.0,0.0,1.0,175,0.655759268308,0.0,1.0,0.0421931033695
0.0,0.38112745098,0.500846263975,0.0,0.38112745098,0.273906025385,1.0,0.0,0.0,0.0,1.0,176,0.632216057264,0.0,1.0,0.0353342703146
0.0,0.362745098039,0.506790238761,0.0,0.362745098039,0.274664470275,1.0,0.0,0.0,0.0,1.0,177,0.641145197692,0.0,1.0,0.0431326616995
0.0,0.359068627451,0.520241388158,0.0,0.359068627451,0.272258742855,1.0,0.0,0.0,0.0,1.0,178,0.663382440056,0.0,1.0,0.0445275864804
0.0,0.34681372549,0.528665855194,0.0,0.34681372549,0.273394393944,1.0,0.0,0.0,0.0,1.0,179,0.675752622436,0.0,1.0,0.0415836136618
0.0,0.34681372549,0.516498164537,0.0,0.34681372549,0.268901612109,1.0,0.0,0.0,0.0,1.0,180,0.659177271464,0.0,1.0,0.0177705936205
0.0,0.322303921569,0.511669404436,0.0,0.322303921569,0.269455760076,1.0,0.0,0.0,0.0,1.0,181,0.65108286373,0.0,1.0,0.0403430462248
0.0,0.359068627451,0.513609398703,0.0,0.359068627451,0.272221989103,1.0,0.0,0.0,0.0,1.0,182,0.653530254057,0.0,1.0,0.0372699692546
0.0,0.362745098039,0.508762113783,0.0,0.362745098039,0.268525328686,1.0,0.0,0.0,0.0,1.0,183,0.647334442175,0.0,1.0,0.0287284172824
0.0,0.335784313725,0.52560219429,0.0,0.335784313725,0.268596869603,1.0,0.0,0.0,0.0,1.0,184,0.673739842262,0.0,1.0,0.0779217607732
0.0,0.350490196078,0.53608380067,0.0,0.350490196078,0.271026757498,1.0,0.0,0.0,0.0,1.0,185,0.68892007083,0.0,1.0,0.0922714383202
0.0,0.350490196078,0.563195111551,0.0,0.350490196078,0.272226319975,1.0,0.0,0.0,0.0,1.0,186,0.730825778078,0.0,1.0,0.0470994135759
0.0,0.344362745098,0.557855942211,0.0,0.344362745098,0.270964605212,1.0,0.0,0.0,0.0,1.0,187,0.722921196971,0.0,1.0,0.0765597238434
0.0,0.341911764706,0.537248112752,0.0,0.341911764706,0.268774117992,1.0,0.0,0.0,0.0,1.0,188,0.692163629234,0.0,1.0,0.0787643478729
0.0,0.34681372549,0.521362745227,0.0,0.34681372549,0.263452344611,1.0,0.0,0.0,0.0,1.0,189,0.669673203923,0.0,1.0,0.0805628429229
0.0,0.354166666667,0.517470236168,0.0,0.354166666667,0.267256119709,1.0,0.0,0.0,0.0,1.0,190,0.661975510779,0.0,1.0,0.0537212385214
0.0,0.350490196078,0.530762120077,0.0,0.350490196078,0.273990134591,1.0,0.0,0.0,0.0,1.0,191,0.678500926386,0.0,1.0,0.137641539961
0.0,0.350490196078,0.523791374354,0.0,0.350490196078,0.267186426884,1.0,0.0,0.0,0.0,1.0,192,0.671116414377,0.0,1.0,0.0158891867475
0.0,0.351715686275,0.530730304699,0.0,0.351715686275,0.267523414717,1.0,0.0,0.0,0.0,1.0,193,0.681906354665,0.0,1.0,0.0345079895031
0.0,0.36887254902,0.534074338548,0.0,0.36887254902,0.269023416012,1.0,0.0,0.0,0.0,1.0,194,0.686568661248,0.0,1.0,0.0203902267882
0.0,0.387254901961,0.515070657003,0.0,0.387254901961,0.268485208084,1.0,0.0,0.0,0.0,1.0,195,0.657905460018,0.0,1.0,0.0226010676989
0.0,0.389705882353,0.520868482936,0.0,0.389705882353,0.272149165967,1.0,0.0,0.0,0.0,1.0,196,0.664718689054,0.0,1.0,0.0161203924307
0.0,0.386029411765,0.552209498343,0.0,0.386029411765,0.274811847972,1.0,0.0,0.0,0.0,1.0,197,0.712477781535,0.0,1.0,0.113955337069
0.0,0.387254901961,0.563234806853,0.0,0.387254901961,0.27838812232,1.0,0.0,0.0,0.0,1.0,198,0.727984940853,0.0,1.0,0.131478993243
0.0,0.388480392157,0.567345075669,0.0,0.388480392157,0.277953798639,1.0,0.0,0.0,0.0,1.0,199,0.735199403847,0.0,1.0,0.198826389266
0.0,0.376225490196,0.569254482142,0.0,0.376225490196,0.27872242596,1.0,0.0,0.0,0.0,1.0,200,0.737683470765,0.0,1.0,0.0967351942774
0.0,0.359068627451,0.555654838402,0.0,0.359068627451,0.276145558057,1.0,0.0,0.0,0.0,1.0,201,0.717410051913,0.0,1.0,0.0629082767848
0.0,0.384803921569,0.532174349297,0.0,0.384803921569,0.280470948073,1.0,0.0,0.0,0.0,1.0,202,0.67785371552,0.0,1.0,0.179041856362
0.0,0.384803921569,0.534905609535,0.0,0.384803921569,0.278160499196,1.0,0.0,0.0,0.0,1.0,203,0.683568904952,0.0,1.0,0.107196505463
0.0,0.34681372549,0.510590685301,0.0,0.34681372549,0.27758478684,1.0,0.0,0.0,0.0,1.0,204,0.644762701039,0.0,1.0,0.0784401437518
0.0,0.355392156863,0.488433159268,0.0,0.355392156863,0.278651226243,1.0,0.0,0.0,0.0,1.0,205,0.609862872275,0.0,1.0,0.0558909594858
0.0,0.343137254902,0.491852364162,0.0,0.343137254902,0.275305456958,1.0,0.0,0.0,0.0,1.0,206,0.616769816945,0.0,1.0,0.0395900911166
0.0,0.363970588235,0.477310022921,0.0,0.363970588235,0.274185763282,1.0,0.0,0.0,0.0,1.0,207,0.595083827281,0.0,1.0,0.0264403272676
0.0,0.379901960784,0.469628351012,0.0,0.379901960784,0.273396732824,1.0,0.0,0.0,0.0,1.0,208,0.583907383859,0.0,1.0,0.0552875225417
0.0,0.383578431373,0.483683963709,0.0,0.383578431373,0.271511221096,1.0,0.0,0.0,0.0,1.0,209,0.607195110831,0.0,1.0,0.042585225491
0.0,0.388480392157,0.488416609362,0.0,0.388480392157,0.273185575848,1.0,0.0,0.0,0.0,1.0,210,0.613956122987,0.0,1.0,0.0632302839287
0.0,0.394607843137,0.486014887256,0.0,0.394607843137,0.271042664131,1.0,0.0,0.0,0.0,1.0,211,0.611179413261,0.0,1.0,0.0653282796024
0.0,0.395833333333,0.496721448778,0.0,0.395833333333,0.272020649848,1.0,0.0,0.0,0.0,1.0,212,0.626445139057,0.0,1.0,0.0648345077175
0.0,0.397058823529,0.496798523287,0.0,0.397058823529,0.269680934089,1.0,0.0,0.0,0.0,1.0,213,0.627339759509,0.0,1.0,0.0659667763722
0.0,0.399509803922,0.524846454794,0.0,0.399509803922,0.269455468734,1.0,0.0,0.0,0.0,1.0,214,0.671358207653,0.0,1.0,0.0211553677497
0.0,0.398284313725,0.523507225906,0.0,0.398284313725,0.271864746491,1.0,0.0,0.0,0.0,1.0,215,0.667742424044,0.0,1.0,0.0385316678194
0.0,0.404411764706,0.515432670894,0.0,0.404411764706,0.271967567755,1.0,0.0,0.0,0.0,1.0,216,0.65493654289,0.0,1.0,0.0843681750966
0.0,0.404411764706,0.511982461982,0.0,0.404411764706,0.273165972828,1.0,0.0,0.0,0.0,1.0,217,0.649960705167,0.0,1.0,0.0673418490313
0.0,0.400735294118,0.51461841233,0.0,0.400735294118,0.279547058811,1.0,0.0,0.0,0.0,1.0,218,0.650543632057,0.0,1.0,0.0250219304557
0.0,0.401960784314,0.539639117021,0.0,0.401960784314,0.278455428718,1.0,0.0,0.0,0.0,1.0,219,0.691140350862,0.0,1.0,0.133833273018
0.0,0.395833333333,0.551086646876,0.0,0.395833333333,0.277482267547,1.0,0.0,0.0,0.0,1.0,220,0.709202824595,0.0,1.0,0.134454893416
0.0,0.393382352941,0.568392679761,0.0,0.393382352941,0.275721574179,1.0,0.0,0.0,0.0,1.0,221,0.736892675679,0.0,1.0,0.0208771789604
0.0,0.392156862745,0.554980233753,0.0,0.392156862745,0.274055167245,1.0,0.0,0.0,0.0,1.0,222,0.716967800006,0.0,1.0,0.096536668069
0.0,0.395833333333,0.533598992379,0.0,0.395833333333,0.272994607443,1.0,0.0,0.0,0.0,1.0,223,0.684014504853,0.0,1.0,0.0897412421704
0.0,0.395833333333,0.543391549948,0.0,0.395833333333,0.272537880698,1.0,0.0,0.0,0.0,1.0,224,0.699406582557,0.0,1.0,0.100604067266
0.0,0.399509803922,0.554758954882,0.0,0.399509803922,0.273020749843,1.0,0.0,0.0,0.0,1.0,225,0.716383921414,0.0,1.0,0.0659884604046
0.0,0.395833333333,0.556045656271,0.0,0.395833333333,0.273101836751,1.0,0.0,0.0,0.0,1.0,226,0.718792518341,0.0,1.0,0.0750839585681
0.0,0.400735294118,0.566068796818,0.0,0.400735294118,0.274274567422,1.0,0.0,0.0,0.0,1.0,227,0.733490394208,0.0,1.0,0.0934720761743
0.0,0.398284313725,0.56516679896,0.0,0.398284313725,0.271194227548,1.0,0.0,0.0,0.0,1.0,228,0.733256098316,0.0,1.0,0.0208235675623
0.0,0.401960784314,0.557401681309,0.0,0.401960784314,0.270354914685,1.0,0.0,0.0,0.0,1.0,229,0.722167935598,0.0,1.0,0.0548758075522
0.0,0.392156862745,0.544054281928,0.0,0.392156862745,0.268177642934,1.0,0.0,0.0,0.0,1.0,230,0.70254323785,0.0,1.0,0.0713250871041
0.0,0.398284313725,0.549903039033,0.0,0.398284313725,0.271190288089,1.0,0.0,0.0,0.0,1.0,231,0.711087823502,0.0,1.0,0.0776463672654
0.0,0.399509803922,0.543814331191,0.0,0.399509803922,0.272081887588,1.0,0.0,0.0,0.0,1.0,232,0.70126118632,0.0,1.0,0.101039178994
0.0,0.410539215686,0.522597704002,0.0,0.410539215686,0.271436363274,1.0,0.0,0.0,0.0,1.0,233,0.667883362159,0.0,1.0,0.108422061296
0.0,0.408088235294,0.527887829488,0.0,0.408088235294,0.271841617143,1.0,0.0,0.0,0.0,1.0,234,0.675094831679,0.0,1.0,0.103318673296
0.0,0.406862745098,0.537660339764,0.0,0.406862745098,0.275565842961,1.0,0.0,0.0,0.0,1.0,235,0.688345253714,0.0,1.0,0.118164363871
0.0,0.401960784314,0.5352668584,0.0,0.401960784314,0.27383283764,1.0,0.0,0.0,0.0,1.0,236,0.686656458312,0.0,1.0,0.0423691067102
0.0,0.401960784314,0.528895459965,0.0,0.401960784314,0.271374653442,1.0,0.0,0.0,0.0,1.0,237,0.678327379226,0.0,1.0,0.0491192410947
0.0,0.394607843137,0.534916547888,0.0,0.394607843137,0.275348834829,1.0,0.0,0.0,0.0,1.0,238,0.685249675222,0.0,1.0,0.107637020311
0.0,0.393382352941,0.518797134945,0.0,0.393382352941,0.274537840037,1.0,0.0,0.0,0.0,1.0,239,0.660396977469,0.0,1.0,0.0875926855504
0.0,0.390931372549,0.528437384304,0.0,0.390931372549,0.272207715908,1.0,0.0,0.0,0.0,1.0,240,0.676715745037,0.0,1.0,0.0725099275702
0.0,0.397058823529,0.51892213574,0.0,0.397058823529,0.27221566385,1.0,0.0,0.0,0.0,1.0,241,0.661507646143,0.0,1.0,0.119599847538
0.0,0.400735294118,0.521058935072,0.0,0.400735294118,0.274646856174,1.0,0.0,0.0,0.0,1.0,242,0.662934107993,0.0,1.0,0.0574684165591
0.0,0.387254901961,0.542164871867,0.0,0.387254901961,0.274659592914,1.0,0.0,0.0,0.0,1.0,243,0.696610695663,0.0,1.0,0.0938565485361
0.0,0.372549019608,0.554218238227,0.0,0.372549019608,0.27460233929,1.0,0.0,0.0,0.0,1.0,244,0.715821315704,0.0,1.0,0.0340827149734
0.0,0.355392156863,0.531434957335,0.0,0.355392156863,0.273503093733,1.0,0.0,0.0,0.0,1.0,245,0.679490411247,0.0,1.0,0.0587612970114
0.0,0.387254901961,0.514036756844,0.0,0.387254901961,0.268294986589,1.0,0.0,0.0,0.0,1.0,246,0.656461866785,0.0,1.0,0.0109878112498
0.0,0.392156862745,0.506174773993,0.0,0.392156862745,0.271056506612,1.0,0.0,0.0,0.0,1.0,247,0.643671419841,0.0,1.0,0.0228759094132
0.0,0.389705882353,0.525343134422,0.0,0.389705882353,0.272516398784,1.0,0.0,0.0,0.0,1.0,248,0.673238433374,0.0,1.0,0.040675869913
0.0,0.392156862745,0.519461104945,0.0,0.392156862745,0.275660376366,1.0,0.0,0.0,0.0,1.0,249,0.661587377294,0.0,1.0,0.0370060520789
0.0,0.404411764706,0.528426734662,0.0,0.404411764706,0.276773909362,1.0,0.0,0.0,0.0,1.0,250,0.674435954687,0.0,1.0,0.0948899282213
0.0,0.406862745098,0.537447309167,0.0,0.406862745098,0.275485735626,1.0,0.0,0.0,0.0,1.0,251,0.690992575851,0.0,1.0,0.0617066296752
0.0,0.401960784314,0.521976494855,0.0,0.401960784314,0.272189564245,1.0,0.0,0.0,0.0,1.0,252,0.668560962927,0.0,1.0,0.0365297428899
0.0,0.40318627451,0.504584075766,0.0,0.40318627451,0.276142470456,1.0,0.0,0.0,0.0,1.0,253,0.639072432026,0.0,1.0,0.102971444556
0.0,0.404411764706,0.510273739562,0.0,0.404411764706,0.276180941915,1.0,0.0,0.0,0.0,1.0,254,0.64700525218,0.0,1.0,0.0812134641649
0.0,0.408088235294,0.510637057507,0.0,0.408088235294,0.274699843735,1.0,0.0,0.0,0.0,1.0,255,0.649041931501,0.0,1.0,0.106578788737
0.0,0.397058823529,0.533937685973,0.0,0.397058823529,0.277697546276,1.0,0.0,0.0,0.0,1.0,256,0.68308468941,0.0,1.0,0.0976369196269
0.0,0.40931372549,0.532736270734,0.0,0.40931372549,0.271813086224,1.0,0.0,0.0,0.0,1.0,257,0.683822893056,0.0,1.0,0.0753782545607
0.0,0.408088235294,0.524934279986,0.0,0.408088235294,0.272937553242,1.0,0.0,0.0,0.0,1.0,258,0.671553803959,0.0,1.0,0.081609172524
0.0,0.405637254902,0.51468548524,0.0,0.405637254902,0.272349039532,1.0,0.0,0.0,0.0,1.0,259,0.656012513807,0.0,1.0,0.0604124948846
0.0,0.410539215686,0.506567082742,0.0,0.410539215686,0.269723258211,1.0,0.0,0.0,0.0,1.0,260,0.645009134437,0.0,1.0,0.0633874331604
0.0,0.404411764706,0.517857062437,0.0,0.404411764706,0.275420574143,1.0,0.0,0.0,0.0,1.0,261,0.659115381369,0.0,1.0,0.117796104794
0.0,0.404411764706,0.522075165706,0.0,0.404411764706,0.27158089666,1.0,0.0,0.0,0.0,1.0,262,0.668136691156,0.0,1.0,0.0391008881732
0.0,0.394607843137,0.516840925158,0.0,0.394607843137,0.271919422385,1.0,0.0,0.0,0.0,1.0,263,0.660027792911,0.0,1.0,0.0735245816094
0.0,0.394607843137,0.500627690564,0.0,0.394607843137,0.272953785591,1.0,0.0,0.0,0.0,1.0,264,0.634378210291,0.0,1.0,0.0255859123619
0.0,0.399509803922,0.510213266061,0.0,0.399509803922,0.270776185534,1.0,0.0,0.0,0.0,1.0,265,0.651107095483,0.0,1.0,0.0402247193847
0.0,0.398284313725,0.494763589792,0.0,0.398284313725,0.271284641036,1.0,0.0,0.0,0.0,1.0,266,0.625781205722,0.0,1.0,0.0455300369489
0.0,0.392156862745,0.476286527919,0.0,0.392156862745,0.270724004738,1.0,0.0,0.0,0.0,1.0,267,0.597284651715,0.0,1.0,0.085119815823
0.0,0.399509803922,0.498177059213,0.0,0.399509803922,0.276963927853,1.0,0.0,0.0,0.0,1.0,268,0.628002536774,0.0,1.0,0.115403350947
0.0,0.401960784314,0.517895895093,0.0,0.401960784314,0.278287309207,1.0,0.0,0.0,0.0,1.0,269,0.658225326628,0.0,1.0,0.120581672254
0.0,0.397058823529,0.503117884159,0.0,0.397058823529,0.274930267495,1.0,0.0,0.0,0.0,1.0,270,0.637224523067,0.0,1.0,0.109314576383
0.0,0.395833333333,0.48954491612,0.0,0.395833333333,0.272743774348,1.0,0.0,0.0,0.0,1.0,271,0.616446449202,0.0,1.0,0.0479987454279
0.0,0.399509803922,0.487806499132,0.0,0.399509803922,0.27725072001,1.0,0.0,0.0,0.0,1.0,272,0.610973137395,0.0,1.0,0.0621847516631
0.0,0.401960784314,0.467816008767,0.0,0.401960784314,0.273330996186,1.0,0.0,0.0,0.0,1.0,273,0.582026157896,0.0,1.0,0.0878208659823
0.0,0.404411764706,0.449122998593,0.0,0.404411764706,0.270668781027,1.0,0.0,0.0,0.0,1.0,274,0.554158815192,0.0,1.0,0.0438895086849
0.0,0.40318627451,0.448006865509,0.0,0.40318627451,0.264632213813,1.0,0.0,0.0,0.0,1.0,275,0.555863774664,0.0,1.0,0.0440040058333
0.0,0.408088235294,0.450529028238,0.0,0.408088235294,0.265596762933,1.0,0.0,0.0,0.0,1.0,276,0.559119567236,0.0,1.0,0.0352678918802
0.0,0.411764705882,0.440072471829,0.0,0.411764705882,0.266513752566,1.0,0.0,0.0,0.0,1.0,277,0.54206443346,0.0,1.0,0.0392939610428
0.0,0.406862745098,0.448958624437,0.0,0.406862745098,0.265069013499,1.0,0.0,0.0,0.0,1.0,278,0.557190933251,0.0,1.0,0.0737797739389
0.0,0.406862745098,0.455150172073,0.0,0.406862745098,0.272687311365,1.0,0.0,0.0,0.0,1.0,279,0.562951398314,0.0,1.0,0.053858868825
0.0,0.411764705882,0.443435278404,0.0,0.411764705882,0.272252321229,1.0,0.0,0.0,0.0,1.0,280,0.543551445734,0.0,1.0,0.0526188579053
0.0,0.410539215686,0.438056509476,0.0,0.410539215686,0.272634998482,1.0,0.0,0.0,0.0,1.0,281,0.534673618327,0.0,1.0,0.0567804124732
0.0,0.406862745098,0.471288782565,0.0,0.406862745098,0.275410263101,1.0,0.0,0.0,0.0,1.0,282,0.585281318081,0.0,1.0,0.124901730709
0.0,0.406862745098,0.452969002336,0.0,0.406862745098,0.272255283459,1.0,0.0,0.0,0.0,1.0,283,0.558737213079,0.0,1.0,0.0511092284799
0.0,0.40318627451,0.458201745669,0.0,0.40318627451,0.269953429016,1.0,0.0,0.0,0.0,1.0,284,0.568842134302,0.0,1.0,0.0571980553062
0.0,0.40318627451,0.4590039013,0.0,0.40318627451,0.26916857478,1.0,0.0,0.0,0.0,1.0,285,0.570209885238,0.0,1.0,0.0932225205806
0.0,0.40318627451,0.468448981195,0.0,0.40318627451,0.271235274282,1.0,0.0,0.0,0.0,1.0,286,0.584277797835,0.0,1.0,0.0370534004634
0.0,0.401960784314,0.496302522033,0.0,0.401960784314,0.271595639221,1.0,0.0,0.0,0.0,1.0,287,0.627416857305,0.0,1.0,0.0328959094717
0.0,0.400735294118,0.49597192471,0.0,0.400735294118,0.273671321485,1.0,0.0,0.0,0.0,1.0,288,0.626221710289,0.0,1.0,0.0770470768679
0.0,0.40318627451,0.4991134364,0.0,0.40318627451,0.274814845788,1.0,0.0,0.0,0.0,1.0,289,0.62979849297,0.0,1.0,0.0542724744783
0.0,0.401960784314,0.488649673807,0.0,0.401960784314,0.268348675046,1.0,0.0,0.0,0.0,1.0,290,0.616011987628,0.0,1.0,0.0580017826365
0.0,0.40318627451,0.477191077939,0.0,0.40318627451,0.265889460902,1.0,0.0,0.0,0.0,1.0,291,0.599866229147,0.0,1.0,0.0512833494938
0.0,0.395833333333,0.468291050568,0.0,0.395833333333,0.274203346102,1.0,0.0,0.0,0.0,1.0,292,0.581538145753,0.0,1.0,0.0760417492214
0.0,0.401960784314,0.475418880408,0.0,0.401960784314,0.271665775822,1.0,0.0,0.0,0.0,1.0,293,0.59366821216,0.0,1.0,0.0631139607564
0.0,0.390931372549,0.46313354235,0.0,0.390931372549,0.272733595915,1.0,0.0,0.0,0.0,1.0,294,0.573852056791,0.0,1.0,0.0660099093268
0.0,0.394607843137,0.470780082332,0.0,0.394607843137,0.273402545008,1.0,0.0,0.0,0.0,1.0,295,0.585427006032,0.0,1.0,0.0156807853147
0.0,0.395833333333,0.487293715921,0.0,0.395833333333,0.276080106417,1.0,0.0,0.0,0.0,1.0,296,0.610517399165,0.0,1.0,0.0717039646358
0.0,0.393382352941,0.459151500075,0.0,0.393382352941,0.274152315859,1.0,0.0,0.0,0.0,1.0,297,0.566788839882,0.0,1.0,0.0280351068637
0.0,0.377450980392,0.475056899532,0.0,0.377450980392,0.276198291793,1.0,0.0,0.0,0.0,1.0,298,0.591025239728,0.0,1.0,0.129763972035
0.0,0.349264705882,0.474426034649,0.0,0.349264705882,0.272985723813,1.0,0.0,0.0,0.0,1.0,299,0.592536479022,0.0,1.0,0.0455875187052
0.0,0.382352941176,0.483112894952,0.0,0.382352941176,0.274407974163,1.0,0.0,0.0,0.0,1.0,300,0.605106480139,0.0,1.0,0.112719695264
0.0,0.377450980392,0.476606187069,0.0,0.377450980392,0.273948402331,1.0,0.0,0.0,0.0,1.0,301,0.595463661541,0.0,1.0,0.0475264206178
0.0,0.398284313725,0.489345639514,0.0,0.398284313725,0.274925328284,1.0,0.0,0.0,0.0,1.0,302,0.615283503998,0.0,1.0,0.0390857661045
0.0,0.40318627451,0.506683389635,0.0,0.40318627451,0.273293800665,1.0,0.0,0.0,0.0,1.0,303,0.643051738674,0.0,1.0,0.0898953073508
0.0,0.404411764706,0.504252678183,0.0,0.404411764706,0.271250471231,1.0,0.0,0.0,0.0,1.0,304,0.64151758536,0.0,1.0,0.0275673029686
0.0,0.395833333333,0.518252982043,0.0,0.395833333333,0.271107969578,1.0,0.0,0.0,0.0,1.0,305,0.663214933793,0.0,1.0,0.017240095322
0.0,0.372549019608,0.502553112366,0.0,0.372549019608,0.267351315033,1.0,0.0,0.0,0.0,1.0,306,0.639967378522,0.0,1.0,0.0172509672742
0.0,0.377450980392,0.494891664814,0.0,0.377450980392,0.270689483964,1.0,0.0,0.0,0.0,1.0,307,0.625834211131,0.0,1.0,0.0562295435062
0.0,0.362745098039,0.502399873073,0.0,0.362745098039,0.269610619988,1.0,0.0,0.0,0.0,1.0,308,0.637339495125,0.0,1.0,0.0956175930752
0.0,0.360294117647,0.522719750178,0.0,0.360294117647,0.275566204093,1.0,0.0,0.0,0.0,1.0,309,0.666095750101,0.0,1.0,0.0692752330752
0.0,0.360294117647,0.546769936846,0.0,0.360294117647,0.273260824342,1.0,0.0,0.0,0.0,1.0,310,0.70395312605,0.0,1.0,0.0702042561675
0.0,0.378676470588,0.514345988995,0.0,0.378676470588,0.268773659914,1.0,0.0,0.0,0.0,1.0,311,0.655427946206,0.0,1.0,0.0658403344553
0.0,0.377450980392,0.481525931215,0.0,0.377450980392,0.264117502737,1.0,0.0,0.0,0.0,1.0,312,0.60829409712,0.0,1.0,0.0522203661284
0.0,0.390931372549,0.500549836967,0.0,0.390931372549,0.271730535766,1.0,0.0,0.0,0.0,1.0,313,0.634484257548,0.0,1.0,0.0417839038179
0.0,0.392156862745,0.503660146051,0.0,0.392156862745,0.27264073781,1.0,0.0,0.0,0.0,1.0,314,0.638710300729,0.0,1.0,0.0475541453684
0.0,0.387254901961,0.483260376957,0.0,0.387254901961,0.271820018178,1.0,0.0,0.0,0.0,1.0,315,0.606743552443,0.0,1.0,0.0477482964943
0.0,0.373774509804,0.515877046389,0.0,0.373774509804,0.274375821509,1.0,0.0,0.0,0.0,1.0,316,0.656194053829,0.0,1.0,0.0707027100346
0.0,0.323529411765,0.514767135095,0.0,0.323529411765,0.273051161462,1.0,0.0,0.0,0.0,1.0,317,0.654889845066,0.0,1.0,0.0599173222694
0.0,0.297794117647,0.511908229999,0.0,0.297794117647,0.270903786226,1.0,0.0,0.0,0.0,1.0,318,0.651680538923,0.0,1.0,0.0918615998971
0.0,0.296568627451,0.497823513407,0.0,0.296568627451,0.271298699481,1.0,0.0,0.0,0.0,1.0,319,0.628870701488,0.0,1.0,0.100739634414
0.0,0.289215686275,0.494951070576,0.0,0.289215686275,0.272570373187,1.0,0.0,0.0,0.0,1.0,320,0.623742330719,0.0,1.0,0.0606723620497
0.0,0.303921568627,0.476709751903,0.0,0.303921568627,0.271907454504,1.0,0.0,0.0,0.0,1.0,321,0.595589815458,0.0,1.0,0.114521494201
0.0,0.30637254902,0.495294049594,0.0,0.30637254902,0.271042139208,1.0,0.0,0.0,0.0,1.0,322,0.625825514352,0.0,1.0,0.026467312367
0.0,0.301470588235,0.508158920594,0.0,0.301470588235,0.271102831749,1.0,0.0,0.0,0.0,1.0,323,0.646284372388,0.0,1.0,0.0303765658644
0.0,0.333333333333,0.526661811706,0.0,0.333333333333,0.275186762309,1.0,0.0,0.0,0.0,1.0,324,0.672265630739,0.0,1.0,0.0630303246294
0.0,0.324754901961,0.520740729009,0.0,0.324754901961,0.276160579485,1.0,0.0,0.0,0.0,1.0,325,0.662060638208,0.0,1.0,0.0753276767551
0.0,0.299019607843,0.531047907551,0.0,0.299019607843,0.277848493288,1.0,0.0,0.0,0.0,1.0,326,0.67887260085,0.0,1.0,0.0776994800918
0.0,0.339460784314,0.504601519846,0.0,0.339460784314,0.27820013302,1.0,0.0,0.0,0.0,1.0,327,0.637644461711,0.0,1.0,0.13221070874
0.0,0.327205882353,0.505145014635,0.0,0.327205882353,0.275298970851,1.0,0.0,0.0,0.0,1.0,328,0.639472536563,0.0,1.0,0.0393153000322
0.0,0.335784313725,0.513096374114,0.0,0.335784313725,0.276544641474,1.0,0.0,0.0,0.0,1.0,329,0.651477396828,0.0,1.0,0.0730118110182
0.0,0.330882352941,0.523063582806,0.0,0.330882352941,0.277359107864,1.0,0.0,0.0,0.0,1.0,330,0.66671289407,0.0,1.0,0.0732072922639
0.0,0.31862745098,0.501109173493,0.0,0.31862745098,0.2765928398,1.0,0.0,0.0,0.0,1.0,331,0.632443391787,0.0,1.0,0.0290809378713
0.0,0.334558823529,0.5040018781,0.0,0.334558823529,0.274298698853,1.0,0.0,0.0,0.0,1.0,332,0.637748742382,0.0,1.0,0.108646203793
0.0,0.335784313725,0.515406141774,0.0,0.335784313725,0.276918582682,1.0,0.0,0.0,0.0,1.0,333,0.654939746737,0.0,1.0,0.0382215140397
0.0,0.333333333333,0.492144904055,0.0,0.333333333333,0.272707349269,1.0,0.0,0.0,0.0,1.0,334,0.620701580882,0.0,1.0,0.0602272201567
0.0,0.313725490196,0.501293021154,0.0,0.313725490196,0.277104780762,1.0,0.0,0.0,0.0,1.0,335,0.63281269461,0.0,1.0,0.0559951481024
0.0,0.330882352941,0.484009330298,0.0,0.330882352941,0.274343057434,1.0,0.0,0.0,0.0,1.0,336,0.607492686469,0.0,1.0,0.084371170782
0.0,0.361519607843,0.501498506369,0.0,0.361519607843,0.275075337185,1.0,0.0,0.0,0.0,1.0,337,0.6351064993,0.0,1.0,0.11520128011
