OnStarts_SuccessRate,Outer_MeanRewards,OnStarts_MeanPathDistance,Outer_Success,OnStarts_AvgFinalGoalDistance,GenGoal_frac_Performance Variation,GenGoal_frac_Low rewards,OnStarts_AvgTotalRewardDist,OnStarts_AvgInitGoalDistance,OnStarts_FeasibilityRate,OnStarts_AvgTotalRewardInner,GenGoal_frac_Other,GenGoal_frac_Good goals,OnStarts_MinFinalGoalDistance,GenGoal_frac_High rewards,Outer_iter
0.781437125749,0.571078431373,7.66141057811,0.571078431373,1.38450372087,0.0,0.111111111111,0.0,9.90607084393,1.0,0.0,0.0,0.181818181818,0.184913587238,0.707070707071,61
0.81308411215,0.59068627451,6.75516601916,0.59068627451,1.04454645941,0.0,0.0823529411765,0.0,7.5845490198,1.0,0.0,0.0,0.270588235294,0.120927580953,0.647058823529,62
0.81072555205,0.595588235294,6.9355815041,0.595588235294,1.29278467172,0.0,0.0918367346939,0.0,7.35085744609,1.0,0.0,0.0,0.163265306122,0.172265833454,0.744897959184,63
0.766550522648,0.588235294118,7.69310792314,0.588235294118,1.4232062015,0.0,0.142857142857,0.0,8.36706519111,1.0,0.0,0.0,0.27380952381,0.181374761542,0.583333333333,64
0.703971119134,0.567401960784,7.86343206218,0.567401960784,2.0309043302,0.0,0.2,0.0,8.41944368577,1.0,0.0,0.0,0.2375,0.173600404531,0.5625,65
0.610909090909,0.531862745098,7.62361748893,0.531862745098,2.63992240871,0.0,0.289473684211,0.0,8.07173138059,1.0,0.0,0.0,0.197368421053,0.147136265844,0.513157894737,66
0.676056338028,0.595588235294,6.61565897339,0.595588235294,1.44855160624,0.0,0.219178082192,0.0,6.89681904924,1.0,0.0,0.0,0.287671232877,0.189401310321,0.493150684932,67
0.875,0.598039215686,6.05613660636,0.598039215686,0.890158640997,0.0,0.06,0.0,5.96869621687,1.0,0.0,0.0,0.12,0.186555110439,0.82,68
0.656666666667,0.617647058824,6.92001560563,0.617647058824,2.18836644204,0.0,0.247058823529,0.0,6.93001835272,1.0,0.0,0.0,0.188235294118,0.176340189083,0.564705882353,69
0.808441558442,0.628676470588,6.92577127739,0.628676470588,1.1969819209,0.0,0.119565217391,0.0,7.09230739101,1.0,0.0,0.0,0.130434782609,0.179394859969,0.75,70
0.786833855799,0.621323529412,6.8296505562,0.621323529412,1.52913188966,0.0,0.16091954023,0.0,6.99818039986,1.0,0.0,0.0,0.126436781609,0.180733486876,0.712643678161,71
0.741496598639,0.627450980392,7.66561529662,0.627450980392,1.80818993666,0.0,0.192307692308,0.0,8.31395448861,1.0,0.0,0.0,0.166666666667,0.180975732461,0.641025641026,72
0.66323024055,0.629901960784,7.78423513309,0.629901960784,2.55803897336,0.0,0.292682926829,0.0,8.5549849332,1.0,0.0,0.0,0.158536585366,0.17854100558,0.548780487805,73
0.574912891986,0.629901960784,7.7139958041,0.629901960784,2.77625476237,0.0,0.289156626506,0.0,8.41890964752,1.0,0.0,0.0,0.228915662651,0.182060924255,0.481927710843,74
0.711805555556,0.634803921569,7.77750041836,0.634803921569,2.03146720293,0.0,0.15,0.0,8.51789860386,1.0,0.0,0.0,0.2375,0.176389504774,0.6125,75
0.653846153846,0.613970588235,7.80319988546,0.613970588235,2.29211488783,0.0,0.24,0.0,8.47602406357,1.0,0.0,0.0,0.106666666667,0.177198052745,0.653333333333,76
0.727586206897,0.63112745098,7.81809133921,0.63112745098,1.88268846465,0.0,0.240506329114,0.0,8.58987474995,1.0,0.0,0.0,0.126582278481,0.190366270524,0.632911392405,77
0.797297297297,0.63112745098,7.83883673687,0.63112745098,1.49819792845,0.0,0.172413793103,0.0,8.68103537305,1.0,0.0,0.0,0.0804597701149,0.194106199151,0.747126436782,78
0.687285223368,0.629901960784,7.72586518516,0.629901960784,2.10070217986,0.0,0.2,0.0,8.44316997027,1.0,0.0,0.0,0.186666666667,0.190338958707,0.613333333333,79
0.556737588652,0.613970588235,7.7581485138,0.613970588235,3.35194339991,0.0,0.376623376623,0.0,8.37429971256,1.0,0.0,0.0,0.103896103896,0.195140223198,0.519480519481,80
0.744408945687,0.602941176471,7.06393193314,0.602941176471,1.94341853567,0.0,0.168421052632,0.0,7.59205052201,1.0,0.0,0.0,0.2,0.19556388232,0.631578947368,81
0.684027777778,0.604166666667,7.69811150047,0.604166666667,2.26276420184,0.0,0.219512195122,0.0,8.39129495889,1.0,0.0,0.0,0.243902439024,0.196106994709,0.536585365854,82
0.716666666667,0.587009803922,7.31724179812,0.587009803922,1.92301749417,0.0,0.139534883721,0.0,7.91279943022,1.0,0.0,0.0,0.232558139535,0.19121157907,0.627906976744,83
0.659793814433,0.616421568627,7.47180010362,0.616421568627,2.40442121694,0.0,0.291139240506,0.0,7.98637361676,1.0,0.0,0.0,0.215189873418,0.196959900811,0.493670886076,84
0.625,0.583333333333,7.7107626606,0.583333333333,2.48365196644,0.0,0.25974025974,0.0,8.30518536569,1.0,0.0,0.0,0.220779220779,0.197487823309,0.519480519481,85
0.608540925267,0.605392156863,7.59515492817,0.605392156863,2.65542195475,0.0,0.32,0.0,8.14758912761,1.0,0.0,0.0,0.213333333333,0.199496893947,0.466666666667,86
0.632508833922,0.600490196078,7.67426632387,0.600490196078,2.67162233017,0.0,0.263888888889,0.0,8.13396811369,1.0,0.0,0.0,0.194444444444,0.188999490295,0.541666666667,87
0.586330935252,0.5625,7.80858374614,0.5625,3.03956998995,0.0,0.307692307692,0.0,8.26668240328,1.0,0.0,0.0,0.276923076923,0.192743713915,0.415384615385,88
0.555555555556,0.514705882353,7.78633005829,0.514705882353,2.99303538336,0.0,0.408450704225,0.0,8.34100217037,1.0,0.0,0.0,0.169014084507,0.200658553443,0.422535211268,89
0.688405797101,0.553921568627,7.77802192013,0.553921568627,2.13665966185,0.0,0.205479452055,0.0,8.44637497444,1.0,0.0,0.0,0.27397260274,0.194058687732,0.520547945205,90
0.633451957295,0.492647058824,7.55830505187,0.492647058824,2.46314925992,0.0,0.256756756757,0.0,7.94154122583,1.0,0.0,0.0,0.189189189189,0.121888793398,0.554054054054,91
0.761755485893,0.540441176471,6.96959833382,0.540441176471,1.90432126818,0.0,0.133333333333,0.0,7.41542151682,1.0,0.0,0.0,0.177777777778,0.209077557451,0.688888888889,92
0.694158075601,0.544117647059,7.51632833132,0.544117647059,2.21931450384,0.0,0.190476190476,0.0,8.32430109649,1.0,0.0,0.0,0.214285714286,0.201026874355,0.595238095238,93
0.701030927835,0.583333333333,7.48276117316,0.583333333333,2.16135013195,0.0,0.214285714286,0.0,8.06701905745,1.0,0.0,0.0,0.190476190476,0.20990185413,0.595238095238,94
0.651162790698,0.615196078431,6.99232863116,0.615196078431,2.78572420838,0.0,0.275,0.0,7.4373872312,1.0,0.0,0.0,0.2,0.21550384029,0.525,95
0.711974110032,0.640931372549,7.23427046117,0.640931372549,2.16492626505,0.0,0.223529411765,0.0,8.06889713568,1.0,0.0,0.0,0.141176470588,0.212445450225,0.635294117647,96
0.8,0.637254901961,7.51631946489,0.637254901961,1.58803758747,0.0,0.149425287356,0.0,8.41562125476,1.0,0.0,0.0,0.172413793103,0.227042001469,0.67816091954,97
0.698245614035,0.606617647059,7.59810831926,0.606617647059,2.18114425992,0.0,0.223684210526,0.0,8.30837784744,1.0,0.0,0.0,0.210526315789,0.218018224619,0.565789473684,98
0.714285714286,0.622549019608,7.00733448067,0.622549019608,2.09067269503,0.0,0.172413793103,0.0,7.50563675355,1.0,0.0,0.0,0.195402298851,0.230338239317,0.632183908046,99
0.673469387755,0.645833333333,7.41789664153,0.645833333333,2.42863917518,0.0,0.253164556962,0.0,8.02536554628,1.0,0.0,0.0,0.189873417722,0.221338592307,0.556962025316,100
0.704861111111,0.642156862745,7.64223962129,0.642156862745,2.14103612702,0.0,0.228915662651,0.0,8.44252025112,1.0,0.0,0.0,0.168674698795,0.2156008217,0.602409638554,101
0.663157894737,0.645833333333,7.60547945164,0.645833333333,2.3742429787,0.0,0.233766233766,0.0,8.35221080408,1.0,0.0,0.0,0.168831168831,0.221575707023,0.597402597403,102
0.705479452055,0.636029411765,7.56371099275,0.636029411765,2.25298511354,0.0,0.233766233766,0.0,8.20560864922,1.0,0.0,0.0,0.12987012987,0.21247512231,0.636363636364,103
0.652631578947,0.645833333333,7.5831370608,0.645833333333,2.59422052211,0.0,0.234567901235,0.0,8.10023927805,1.0,0.0,0.0,0.20987654321,0.215345286813,0.555555555556,104
0.679054054054,0.648284313725,7.63696394342,0.648284313725,2.40851588976,0.0,0.24,0.0,8.41210704966,1.0,0.0,0.0,0.2,0.21697940211,0.56,105
0.629893238434,0.647058823529,7.67755523576,0.647058823529,2.6896810597,0.0,0.27397260274,0.0,8.23516046116,1.0,0.0,0.0,0.205479452055,0.211215491273,0.520547945205,106
0.6735395189,0.648284313725,7.67277036951,0.648284313725,2.29927400989,0.0,0.217948717949,0.0,8.43453733345,1.0,0.0,0.0,0.179487179487,0.217568647105,0.602564102564,107
0.542253521127,0.648284313725,7.72557380212,0.648284313725,3.2256904144,0.0,0.35,0.0,8.31794837991,1.0,0.0,0.0,0.2,0.21548804238,0.45,108
0.55035971223,0.644607843137,7.76610175929,0.644607843137,3.2622025507,0.0,0.328947368421,0.0,8.25367297134,1.0,0.0,0.0,0.197368421053,0.219639875698,0.473684210526,109
0.646209386282,0.647058823529,7.66685674173,0.647058823529,2.47594205898,0.0,0.294871794872,0.0,8.29519630733,1.0,0.0,0.0,0.128205128205,0.223681854981,0.576923076923,110
0.677192982456,0.634803921569,7.60090508366,0.634803921569,2.29957812658,0.0,0.24,0.0,8.32140226191,1.0,0.0,0.0,0.24,0.229334195007,0.52,111
0.729166666667,0.620098039216,7.6217749452,0.620098039216,1.83661739172,0.0,0.168674698795,0.0,8.45336019001,1.0,0.0,0.0,0.204819277108,0.234745015323,0.626506024096,112
0.645614035088,0.632352941176,7.55169068553,0.632352941176,2.35808791687,0.0,0.25641025641,0.0,8.26553723482,1.0,0.0,0.0,0.128205128205,0.235083365856,0.615384615385,113
0.605072463768,0.549019607843,7.50856039015,0.549019607843,2.65703866516,0.0,0.356164383562,0.0,8.01775052198,1.0,0.0,0.0,0.150684931507,0.22713094459,0.493150684932,114
0.697452229299,0.643382352941,6.25612115346,0.643382352941,1.71339970415,0.0,0.204301075269,0.0,6.61306020199,1.0,0.0,0.0,0.182795698925,0.151495330006,0.612903225806,115
0.764542936288,0.637254901961,5.87873956206,0.637254901961,1.55052616054,0.0,0.181818181818,0.0,5.93637729225,1.0,0.0,0.0,0.111111111111,0.0762490164024,0.707070707071,116
0.690721649485,0.650735294118,7.43970558147,0.650735294118,1.84316173859,0.0,0.195402298851,0.0,8.02068408952,1.0,0.0,0.0,0.172413793103,0.204275019929,0.632183908046,117
0.701067615658,0.573529411765,7.58341772332,0.573529411765,1.70980441055,0.0,0.184210526316,0.0,8.1569089623,1.0,0.0,0.0,0.223684210526,0.201507575008,0.592105263158,118
0.606779661017,0.637254901961,7.14282095576,0.637254901961,2.51982785029,0.0,0.402597402597,0.0,7.43794758569,1.0,0.0,0.0,0.103896103896,0.202986631775,0.493506493506,119
0.681063122924,0.616421568627,6.95631355459,0.616421568627,2.26958158249,0.0,0.253012048193,0.0,7.20011025129,1.0,0.0,0.0,0.132530120482,0.209901127831,0.614457831325,120
0.642857142857,0.651960784314,7.21395489152,0.651960784314,2.3204094641,0.0,0.207792207792,0.0,7.79716412904,1.0,0.0,0.0,0.220779220779,0.204977572942,0.571428571429,121
0.834375,0.626225490196,6.92094440147,0.626225490196,1.04601385761,0.0,0.0919540229885,0.0,7.54616904916,1.0,0.0,0.0,0.103448275862,0.193482896766,0.804597701149,122
0.659420289855,0.594362745098,7.71542155844,0.594362745098,2.40450245982,0.0,0.236111111111,0.0,8.01012508247,1.0,0.0,0.0,0.180555555556,0.206856239529,0.583333333333,123
0.708474576271,0.61887254902,7.71209128337,0.61887254902,2.06014073168,0.0,0.205128205128,0.0,8.24959731036,1.0,0.0,0.0,0.205128205128,0.205936380492,0.589743589744,124
0.788778877888,0.611519607843,7.66079381684,0.611519607843,1.4310000144,0.0,0.158536585366,0.0,8.40691306185,1.0,0.0,0.0,0.134146341463,0.196000288626,0.707317073171,125
0.778501628664,0.623774509804,7.62412762748,0.623774509804,1.60187443839,0.0,0.181818181818,0.0,8.22363554002,1.0,0.0,0.0,0.113636363636,0.187207645824,0.704545454545,126
0.84,0.637254901961,7.70446160238,0.637254901961,1.22347843673,0.0,0.0941176470588,0.0,8.33637871342,1.0,0.0,0.0,0.0941176470588,0.186764940092,0.811764705882,127
0.683848797251,0.649509803922,7.58717201896,0.649509803922,1.93698419313,0.0,0.222222222222,0.0,8.15640350454,1.0,0.0,0.0,0.111111111111,0.185004274052,0.666666666667,128
0.608540925267,0.658088235294,7.58427722432,0.658088235294,2.44373758595,0.0,0.32,0.0,7.89857376486,1.0,0.0,0.0,0.146666666667,0.180016054325,0.533333333333,129
0.741071428571,0.65931372549,6.59975135847,0.65931372549,1.49919672354,0.0,0.221052631579,0.0,7.0784106429,1.0,0.0,0.0,0.115789473684,0.185361754306,0.663157894737,130
0.578181818182,0.612745098039,7.68682104006,0.612745098039,2.75288423033,0.0,0.333333333333,0.0,8.01642266731,1.0,0.0,0.0,0.128205128205,0.185255488829,0.538461538462,131
0.612456747405,0.632352941176,7.56281608226,0.632352941176,2.45870213283,0.0,0.325,0.0,8.06672365524,1.0,0.0,0.0,0.125,0.194414678178,0.55,132
0.810888252149,0.664215686275,6.67570801369,0.664215686275,1.27445922562,0.0,0.117021276596,0.0,7.30715920561,1.0,0.0,0.0,0.0957446808511,0.194747024218,0.787234042553,133
0.848979591837,0.665441176471,4.56777959464,0.665441176471,1.08469328912,0.0,0.118881118881,0.0,5.03145949914,1.0,0.0,0.0,0.0629370629371,0.052793405548,0.818181818182,134
0.680701754386,0.669117647059,7.66699145528,0.669117647059,2.17625642426,0.0,0.272727272727,0.0,8.00310187086,1.0,0.0,0.0,0.0649350649351,0.185734211997,0.662337662338,135
0.744827586207,0.664215686275,7.51419755753,0.664215686275,1.7984607393,0.0,0.188235294118,0.0,7.89887858154,1.0,0.0,0.0,0.0823529411765,0.174587277834,0.729411764706,136
0.637992831541,0.666666666667,7.69720374106,0.666666666667,2.35369447893,0.0,0.320512820513,0.0,8.11805987424,1.0,0.0,0.0,0.0897435897436,0.183436544941,0.589743589744,137
0.519298245614,0.662990196078,7.56118298705,0.662990196078,3.35487502115,0.0,0.426666666667,0.0,7.77955543392,1.0,0.0,0.0,0.04,0.16601144291,0.533333333333,138
0.462093862816,0.633578431373,7.70704784241,0.633578431373,3.3426058962,0.0,0.556962025316,0.0,8.00456569512,1.0,0.0,0.0,0.113924050633,0.170152716368,0.329113924051,139
0.56711409396,0.648284313725,7.93355846579,0.648284313725,3.19335891539,0.0,0.363636363636,0.0,8.50082006692,1.0,0.0,0.0,0.102272727273,0.17336561441,0.534090909091,140
0.848258706468,0.666666666667,7.59121463286,0.666666666667,1.07471699154,0.0,0.129032258065,0.0,9.92680627341,1.0,0.0,0.0,0.0483870967742,0.167839592781,0.822580645161,141
0.784810126582,0.667892156863,7.64616137229,0.667892156863,1.43065706602,0.0,0.191919191919,0.0,8.64882501968,1.0,0.0,0.0,0.0606060606061,0.165843168052,0.747474747475,142
0.757575757576,0.667892156863,7.61373841007,0.667892156863,1.53046464504,0.0,0.178571428571,0.0,8.09986334341,1.0,0.0,0.0,0.0833333333333,0.166616155586,0.738095238095,143
0.746575342466,0.666666666667,7.61929116095,0.666666666667,1.63239768112,0.0,0.210526315789,0.0,8.02156013776,1.0,0.0,0.0,0.0921052631579,0.169503216656,0.697368421053,144
0.721854304636,0.669117647059,7.55297650659,0.669117647059,1.63732725778,0.0,0.215189873418,0.0,8.04287899215,1.0,0.0,0.0,0.0759493670886,0.163818060815,0.708860759494,145
0.6735395189,0.669117647059,7.60741956043,0.669117647059,2.13843721634,0.0,0.30487804878,0.0,8.03302511337,1.0,0.0,0.0,0.0609756097561,0.160516114217,0.634146341463,146
0.711340206186,0.665441176471,7.58867761014,0.665441176471,1.81382795205,0.0,0.223684210526,0.0,8.06197120088,1.0,0.0,0.0,0.131578947368,0.16072026458,0.644736842105,147
0.704081632653,0.671568627451,7.57667675384,0.671568627451,2.11165529043,0.0,0.26582278481,0.0,7.98831182736,1.0,0.0,0.0,0.0632911392405,0.163769058357,0.670886075949,148
