OnStarts_MinFinalGoalDistance,OnStarts_FeasibilityRate,Outer_iter,OnStarts_SuccessRate,Outer_Success,GenGoal_frac_Good goals,OnStarts_MeanPathDistance,OnStarts_AvgInitGoalDistance,GenGoal_frac_Low rewards,Outer_MeanRewards,OnStarts_AvgTotalRewardDist,OnStarts_AvgTotalRewardInner,GenGoal_frac_Other,OnStarts_AvgFinalGoalDistance,GenGoal_frac_High rewards,GenGoal_frac_Performance Variation
0.220483372149,1.0,33,0.684210526316,0.553921568627,0.12380952381,7.65505939653,9.73132930895,0.257142857143,0.553921568627,0.0,0.0,0.0,2.72909749233,0.619047619048,0.0
0.222539705787,1.0,34,0.62996941896,0.535539215686,0.0430107526882,7.83797173666,9.58687415307,0.344086021505,0.535539215686,0.0,0.0,0.0,3.56043626729,0.612903225806,0.0
0.22482544876,1.0,35,0.548494983278,0.539215686275,0.164705882353,8.04603906706,9.5171337031,0.4,0.539215686275,0.0,0.0,0.0,3.77852311322,0.435294117647,0.0
0.228027363332,1.0,36,0.725714285714,0.560049019608,0.128205128205,7.43522525423,9.64212561804,0.205128205128,0.560049019608,0.0,0.0,0.0,2.32116964109,0.666666666667,0.0
0.217304659792,1.0,37,0.702941176471,0.574754901961,0.0970873786408,7.58360362418,9.48371187288,0.233009708738,0.574754901961,0.0,0.0,0.0,2.4084705473,0.669902912621,0.0
0.219002395845,1.0,38,0.726443768997,0.571078431373,0.181818181818,7.63138958255,9.42981567691,0.20202020202,0.571078431373,0.0,0.0,0.0,2.06080752178,0.616161616162,0.0
0.211876084386,1.0,39,0.675324675325,0.578431372549,0.228915662651,7.9554403841,9.67741080405,0.204819277108,0.578431372549,0.0,0.0,0.0,2.42556754508,0.566265060241,0.0
0.176184624968,1.0,40,0.607028753994,0.551470588235,0.159574468085,7.65576837034,9.07814819547,0.340425531915,0.551470588235,0.0,0.0,0.0,3.0732660601,0.5,0.0
0.150481637991,1.0,41,0.57525083612,0.582107843137,0.15,7.88440467281,9.0508389682,0.3625,0.582107843137,0.0,0.0,0.0,3.38583072573,0.4875,0.0
0.141452532559,1.0,42,0.560402684564,0.575980392157,0.220930232558,8.14734737894,9.42260846119,0.290697674419,0.575980392157,0.0,0.0,0.0,3.48071617964,0.488372093023,0.0
0.147029327269,1.0,43,0.577419354839,0.577205882353,0.191011235955,8.05837977421,9.52539699211,0.337078651685,0.577205882353,0.0,0.0,0.0,3.44031074732,0.47191011236,0.0
0.144352238711,1.0,44,0.586885245902,0.579656862745,0.240963855422,8.13153686356,9.55459123937,0.277108433735,0.579656862745,0.0,0.0,0.0,3.33757675598,0.481927710843,0.0
0.150288558382,1.0,45,0.56050955414,0.574754901961,0.106382978723,8.06539892553,9.5951235515,0.36170212766,0.574754901961,0.0,0.0,0.0,3.66141191278,0.531914893617,0.0
0.135671762991,1.0,46,0.482517482517,0.542892156863,0.2625,8.49981060578,9.59708858148,0.4125,0.542892156863,0.0,0.0,0.0,4.17777828562,0.325,0.0
0.151279439396,1.0,47,0.54,0.584558823529,0.211764705882,8.18793804571,9.65366337852,0.364705882353,0.584558823529,0.0,0.0,0.0,3.75360956865,0.423529411765,0.0
0.143653596705,1.0,48,0.47602739726,0.580882352941,0.168674698795,8.28610185024,9.3954946039,0.481927710843,0.580882352941,0.0,0.0,0.0,4.45603851242,0.349397590361,0.0
0.149239081731,1.0,49,0.544262295082,0.585784313725,0.189473684211,8.12276924228,9.4534795576,0.357894736842,0.585784313725,0.0,0.0,0.0,4.08244005666,0.452631578947,0.0
0.142128441242,1.0,50,0.631901840491,0.540441176471,0.314606741573,7.81312543354,9.33159559086,0.191011235955,0.540441176471,0.0,0.0,0.0,3.21643946339,0.494382022472,0.0
0.156896461419,1.0,51,0.673469387755,0.59068627451,0.205882352941,7.61270471846,9.62134937252,0.205882352941,0.59068627451,0.0,0.0,0.0,2.58615642287,0.588235294118,0.0
0.140755012014,1.0,52,0.628834355828,0.555147058824,0.257425742574,8.0865289941,9.52023330926,0.237623762376,0.555147058824,0.0,0.0,0.0,3.26383694334,0.50495049505,0.0
0.14306619245,1.0,53,0.621212121212,0.595588235294,0.276595744681,8.06509861195,9.49016246283,0.234042553191,0.595588235294,0.0,0.0,0.0,3.64974643846,0.489361702128,0.0
0.145134142697,1.0,54,0.698550724638,0.605392156863,0.26213592233,7.89399876926,9.37741897269,0.194174757282,0.605392156863,0.0,0.0,0.0,2.76149866773,0.543689320388,0.0
0.14527547513,1.0,55,0.764227642276,0.606617647059,0.247863247863,7.90842619884,9.39276385633,0.111111111111,0.606617647059,0.0,0.0,0.0,2.29058256259,0.641025641026,0.0
0.138775138533,1.0,56,0.784,0.611519607843,0.281818181818,7.87250620547,9.21857231886,0.0727272727273,0.611519607843,0.0,0.0,0.0,2.03937083273,0.645454545455,0.0
0.145934121055,1.0,57,0.743661971831,0.605392156863,0.32,8.26331577148,9.34109040901,0.08,0.605392156863,0.0,0.0,0.0,2.506529015,0.6,0.0
0.143340965511,1.0,58,0.61094224924,0.605392156863,0.304347826087,8.43587877313,9.36981133167,0.217391304348,0.605392156863,0.0,0.0,0.0,3.76579813799,0.478260869565,0.0
0.147772848389,1.0,59,0.719653179191,0.611519607843,0.26,8.19200475933,9.40188966832,0.16,0.611519607843,0.0,0.0,0.0,2.82101012491,0.58,0.0
0.141672229103,1.0,60,0.673469387755,0.609068627451,0.175257731959,8.21123564843,9.28256207462,0.237113402062,0.609068627451,0.0,0.0,0.0,3.23568431266,0.587628865979,0.0
0.152914630199,1.0,61,0.666666666667,0.610294117647,0.232323232323,8.21439339723,9.13491841432,0.232323232323,0.610294117647,0.0,0.0,0.0,3.22479400938,0.535353535354,0.0
0.14834281945,1.0,62,0.71884057971,0.529411764706,0.262626262626,8.17122845734,9.15237203283,0.151515151515,0.529411764706,0.0,0.0,0.0,2.77457596524,0.585858585859,0.0
0.140944514195,1.0,63,0.670769230769,0.541666666667,0.236559139785,8.2678052286,9.24500303253,0.204301075269,0.541666666667,0.0,0.0,0.0,2.92685142078,0.559139784946,0.0
0.141053193284,1.0,64,0.69476744186,0.550245098039,0.259615384615,8.159962462,9.19886927399,0.201923076923,0.550245098039,0.0,0.0,0.0,2.72541291991,0.538461538462,0.0
0.138692433898,1.0,65,0.637168141593,0.486519607843,0.210526315789,7.6439089079,8.40391144404,0.284210526316,0.486519607843,0.0,0.0,0.0,3.05474071886,0.505263157895,0.0
0.138182646687,1.0,66,0.6401179941,0.517156862745,0.255319148936,7.8607242502,8.75489412912,0.202127659574,0.517156862745,0.0,0.0,0.0,3.09259581521,0.542553191489,0.0
0.136511951527,1.0,67,0.775216138329,0.540441176471,0.20202020202,7.64789369586,8.53257094974,0.131313131313,0.540441176471,0.0,0.0,0.0,1.84900989322,0.666666666667,0.0
0.13425785626,1.0,68,0.764705882353,0.542892156863,0.150943396226,7.59279336718,8.36500591374,0.188679245283,0.542892156863,0.0,0.0,0.0,2.24633569994,0.660377358491,0.0
0.139783286971,1.0,69,0.708454810496,0.519607843137,0.196078431373,7.53997717218,8.26143405729,0.21568627451,0.519607843137,0.0,0.0,0.0,2.45053677114,0.588235294118,0.0
0.130658517271,1.0,70,0.682191780822,0.55637254902,0.137614678899,6.65222544807,7.21427244116,0.229357798165,0.55637254902,0.0,0.0,0.0,2.637182734,0.633027522936,0.0
0.12727517746,1.0,71,0.792325056433,0.555147058824,0.1796875,5.48141059505,6.04745542597,0.109375,0.555147058824,0.0,0.0,0.0,1.64332936531,0.7109375,0.0
0.0103678902256,1.0,72,0.683246073298,0.566176470588,0.185185185185,5.97836832064,6.56949206574,0.222222222222,0.566176470588,0.0,0.0,0.0,2.3042819895,0.592592592593,0.0
0.130948681427,1.0,73,0.640243902439,0.555147058824,0.242424242424,7.11727328184,7.52400828014,0.262626262626,0.555147058824,0.0,0.0,0.0,2.95624345275,0.494949494949,0.0
0.129331649586,1.0,74,0.782122905028,0.553921568627,0.201834862385,6.95486623365,7.45476936308,0.100917431193,0.553921568627,0.0,0.0,0.0,1.89655869133,0.697247706422,0.0
0.138014637443,1.0,75,0.688888888889,0.545343137255,0.161616161616,7.10225123066,7.49925824121,0.252525252525,0.545343137255,0.0,0.0,0.0,2.15781340993,0.585858585859,0.0
0.132982443352,1.0,76,0.716332378223,0.621323529412,0.178217821782,6.70192506942,7.06360809394,0.207920792079,0.621323529412,0.0,0.0,0.0,2.35469735703,0.613861386139,0.0
0.107749840097,1.0,77,0.668407310705,0.550245098039,0.117117117117,6.46647011678,7.0635650975,0.243243243243,0.550245098039,0.0,0.0,0.0,2.86475817947,0.63963963964,0.0
0.148404666833,1.0,78,0.537931034483,0.567401960784,0.2125,6.54959964684,6.98611804154,0.3625,0.567401960784,0.0,0.0,0.0,2.40480910002,0.425,0.0
0.080039807646,1.0,79,0.529801324503,0.616421568627,0.32183908046,7.00274953553,7.23887123132,0.379310344828,0.616421568627,0.0,0.0,0.0,3.72576078385,0.298850574713,0.0
0.0637486139819,1.0,80,0.701670644391,0.615196078431,0.126984126984,5.48710932605,5.67334447102,0.222222222222,0.615196078431,0.0,0.0,0.0,2.87089928669,0.650793650794,0.0
0.15632978039,1.0,81,0.574912891986,0.613970588235,0.275,8.30799809271,8.70810737732,0.3125,0.613970588235,0.0,0.0,0.0,4.04638396534,0.4125,0.0
0.142416806615,1.0,82,0.587628865979,0.611519607843,0.202702702703,8.32431477047,8.82785951064,0.324324324324,0.611519607843,0.0,0.0,0.0,3.7138107553,0.472972972973,0.0
0.154344420318,1.0,83,0.637288135593,0.616421568627,0.226666666667,8.42625442495,8.86704008477,0.24,0.616421568627,0.0,0.0,0.0,3.27433975301,0.533333333333,0.0
0.147542266005,1.0,84,0.601374570447,0.615196078431,0.234567901235,8.32878003897,8.57195945742,0.271604938272,0.615196078431,0.0,0.0,0.0,3.78781494568,0.493827160494,0.0
0.142352966684,1.0,85,0.647260273973,0.607843137255,0.177215189873,8.45809907532,8.81446546994,0.278481012658,0.607843137255,0.0,0.0,0.0,3.32269349149,0.544303797468,0.0
0.143658692897,1.0,86,0.588850174216,0.602941176471,0.329268292683,8.39791115956,8.6953473789,0.243902439024,0.602941176471,0.0,0.0,0.0,3.67580542749,0.426829268293,0.0
0.143375844031,1.0,87,0.489130434783,0.595588235294,0.271428571429,8.59550550374,8.83313265285,0.4,0.595588235294,0.0,0.0,0.0,4.77439318324,0.328571428571,0.0
0.147415132199,1.0,88,0.508650519031,0.595588235294,0.20987654321,8.4609638896,8.73949181462,0.407407407407,0.595588235294,0.0,0.0,0.0,4.6378554615,0.382716049383,0.0
0.149883744405,1.0,89,0.612244897959,0.607843137255,0.263157894737,8.39400715321,8.90853319936,0.289473684211,0.607843137255,0.0,0.0,0.0,3.52172511104,0.447368421053,0.0
0.152961958644,1.0,90,0.722222222222,0.593137254902,0.154639175258,7.19341471987,7.32349273229,0.20618556701,0.593137254902,0.0,0.0,0.0,2.61006575105,0.639175257732,0.0
0.176989823496,1.0,91,0.623728813559,0.595588235294,0.292682926829,8.26947311028,8.8901024799,0.243902439024,0.595588235294,0.0,0.0,0.0,3.44031641202,0.463414634146,0.0
0.15761361315,1.0,92,0.672185430464,0.615196078431,0.181818181818,8.32436317048,8.93765280792,0.272727272727,0.615196078431,0.0,0.0,0.0,3.10310729669,0.545454545455,0.0
0.169843082993,1.0,93,0.61301369863,0.589460784314,0.228915662651,8.42425348283,8.93441465019,0.228915662651,0.589460784314,0.0,0.0,0.0,3.59293912302,0.542168674699,0.0
0.151167668609,1.0,94,0.613475177305,0.611519607843,0.207792207792,8.33699750676,8.72794164424,0.272727272727,0.611519607843,0.0,0.0,0.0,3.47419520195,0.519480519481,0.0
0.139835301037,1.0,95,0.62962962963,0.612745098039,0.222222222222,7.91424179184,8.12069852447,0.283950617284,0.612745098039,0.0,0.0,0.0,3.2937323405,0.493827160494,0.0
0.149900288157,1.0,96,0.659863945578,0.613970588235,0.220930232558,8.14501208812,8.50510110656,0.232558139535,0.613970588235,0.0,0.0,0.0,3.01253307741,0.546511627907,0.0
0.142184777707,1.0,97,0.602836879433,0.610294117647,0.204819277108,8.38747702335,8.6944141526,0.253012048193,0.610294117647,0.0,0.0,0.0,3.6659421395,0.542168674699,0.0
0.136005906513,1.0,98,0.572953736655,0.600490196078,0.253164556962,8.32624153884,8.59032605828,0.341772151899,0.600490196078,0.0,0.0,0.0,3.6689178209,0.405063291139,0.0
0.13363977053,1.0,99,0.592465753425,0.599264705882,0.162790697674,7.86844899929,7.97710133267,0.325581395349,0.599264705882,0.0,0.0,0.0,3.53806799561,0.511627906977,0.0
0.144021396204,1.0,100,0.665540540541,0.607843137255,0.162790697674,8.29124089414,8.70426718309,0.279069767442,0.607843137255,0.0,0.0,0.0,2.8404647863,0.558139534884,0.0
0.146943159877,1.0,101,0.634551495017,0.612745098039,0.164705882353,8.29588081791,8.80599859797,0.258823529412,0.612745098039,0.0,0.0,0.0,3.29907842285,0.576470588235,0.0
0.140952791126,1.0,102,0.675862068966,0.612745098039,0.133333333333,8.27964434064,8.64669003904,0.253333333333,0.612745098039,0.0,0.0,0.0,2.7702828094,0.613333333333,0.0
0.133904243726,1.0,103,0.703071672355,0.575980392157,0.2875,8.39046683486,8.82575346268,0.1375,0.575980392157,0.0,0.0,0.0,2.40203421562,0.575,0.0
0.132885064569,1.0,104,0.700996677741,0.610294117647,0.164835164835,8.25258426784,8.65038214755,0.252747252747,0.610294117647,0.0,0.0,0.0,2.62089135399,0.582417582418,0.0
0.128861898223,1.0,105,0.629370629371,0.605392156863,0.189873417722,8.31865237775,8.64737559628,0.329113924051,0.605392156863,0.0,0.0,0.0,3.24887766375,0.481012658228,0.0
0.139353239795,1.0,106,0.556737588652,0.607843137255,0.256097560976,8.12554522362,8.26090080152,0.329268292683,0.607843137255,0.0,0.0,0.0,3.74451451923,0.414634146341,0.0
0.135153019511,1.0,107,0.674657534247,0.575980392157,0.178082191781,8.23281806342,8.49242531007,0.191780821918,0.575980392157,0.0,0.0,0.0,2.91148217034,0.630136986301,0.0
0.130586227808,1.0,108,0.72972972973,0.569852941176,0.222222222222,8.28857343456,8.66087465032,0.16049382716,0.569852941176,0.0,0.0,0.0,2.40875400454,0.617283950617,0.0
0.130855175644,1.0,109,0.713804713805,0.498774509804,0.19512195122,8.28063093591,8.68993556373,0.170731707317,0.498774509804,0.0,0.0,0.0,2.41896469434,0.634146341463,0.0
0.130587385517,1.0,110,0.683848797251,0.464460784314,0.2375,8.46095272758,8.83537475262,0.2125,0.464460784314,0.0,0.0,0.0,2.75574194292,0.55,0.0
0.132799889788,1.0,111,0.693069306931,0.450980392157,0.230769230769,7.92769959449,8.07516214987,0.230769230769,0.450980392157,0.0,0.0,0.0,2.69637493533,0.538461538462,0.0
0.131313409404,1.0,112,0.714754098361,0.454656862745,0.175824175824,7.91317473315,8.17563007984,0.197802197802,0.454656862745,0.0,0.0,0.0,2.42496713641,0.626373626374,0.0
0.136065960572,1.0,113,0.591973244147,0.531862745098,0.258823529412,8.15475176669,8.65023571322,0.258823529412,0.531862745098,0.0,0.0,0.0,3.45460619365,0.482352941176,0.0
0.141829049063,1.0,114,0.788203753351,0.553921568627,0.120689655172,7.07610979006,7.818533964,0.120689655172,0.553921568627,0.0,0.0,0.0,1.97650838936,0.758620689655,0.0
0.135548487039,1.0,115,0.735483870968,0.552696078431,0.156626506024,8.01317528625,8.48819012237,0.180722891566,0.552696078431,0.0,0.0,0.0,2.29261422201,0.66265060241,0.0
0.125321491064,1.0,116,0.706081081081,0.59681372549,0.185185185185,8.29776070084,8.79345085049,0.20987654321,0.59681372549,0.0,0.0,0.0,2.61025530588,0.604938271605,0.0
0.129877313113,1.0,117,0.764705882353,0.575980392157,0.183908045977,8.32187084425,8.91399585214,0.126436781609,0.575980392157,0.0,0.0,0.0,2.10177444575,0.689655172414,0.0
0.13201123067,1.0,118,0.704081632653,0.588235294118,0.168539325843,8.29988597493,8.71491288678,0.168539325843,0.588235294118,0.0,0.0,0.0,2.58359609854,0.662921348315,0.0
0.130672577079,1.0,119,0.677966101695,0.598039215686,0.166666666667,8.4304248251,8.87377631755,0.244444444444,0.598039215686,0.0,0.0,0.0,2.87486843206,0.588888888889,0.0
0.143147807106,1.0,120,0.691780821918,0.59681372549,0.1875,8.31683960451,8.67198027492,0.225,0.59681372549,0.0,0.0,0.0,2.71025745894,0.5875,0.0
0.131712820055,1.0,121,0.613475177305,0.589460784314,0.2125,8.42662015817,8.67557929446,0.275,0.589460784314,0.0,0.0,0.0,3.57409683706,0.5125,0.0
0.13595124961,1.0,122,0.587412587413,0.582107843137,0.219512195122,8.09606275979,8.42659014606,0.317073170732,0.582107843137,0.0,0.0,0.0,3.61104106363,0.463414634146,0.0
0.129242889706,1.0,123,0.714754098361,0.582107843137,0.14606741573,7.80884565148,8.12538439028,0.168539325843,0.582107843137,0.0,0.0,0.0,2.48801636519,0.685393258427,0.0
0.130606868052,1.0,124,0.634482758621,0.582107843137,0.171052631579,8.32301296882,8.64399582491,0.342105263158,0.582107843137,0.0,0.0,0.0,3.30734366406,0.486842105263,0.0
0.126571506204,1.0,125,0.557491289199,0.520833333333,0.1625,8.43023003564,8.75591893686,0.4125,0.520833333333,0.0,0.0,0.0,3.97219874588,0.425,0.0
0.145509099145,1.0,126,0.666666666667,0.571078431373,0.181818181818,7.79040685781,7.9789588039,0.227272727273,0.571078431373,0.0,0.0,0.0,2.83169047999,0.590909090909,0.0
0.126071132874,1.0,127,0.706840390879,0.59681372549,0.206896551724,7.66739813726,7.84246767395,0.183908045977,0.59681372549,0.0,0.0,0.0,2.57374990023,0.609195402299,0.0
0.13274245767,1.0,128,0.73597359736,0.599264705882,0.15,8.09618971992,8.46386844231,0.2,0.599264705882,0.0,0.0,0.0,2.33980791659,0.65,0.0
0.137542163169,1.0,129,0.675958188153,0.584558823529,0.134146341463,8.37503980408,8.69966886407,0.243902439024,0.584558823529,0.0,0.0,0.0,2.96094867647,0.621951219512,0.0
0.140731021813,1.0,130,0.591397849462,0.589460784314,0.142857142857,7.83334149786,8.09210725256,0.357142857143,0.589460784314,0.0,0.0,0.0,3.03496022613,0.5,0.0
0.136506564299,1.0,131,0.583916083916,0.598039215686,0.175,8.36451393389,8.74649401239,0.275,0.598039215686,0.0,0.0,0.0,3.5177127002,0.55,0.0
0.134968858632,1.0,132,0.530909090909,0.563725490196,0.186666666667,8.58313280391,8.88188987047,0.44,0.563725490196,0.0,0.0,0.0,4.05617827181,0.373333333333,0.0
0.136597065153,1.0,133,0.643835616438,0.575980392157,0.2,8.39829529193,8.8617010967,0.275,0.575980392157,0.0,0.0,0.0,3.13533653164,0.525,0.0
0.143685336714,1.0,134,0.644128113879,0.567401960784,0.166666666667,8.3491184877,8.7259151559,0.25641025641,0.567401960784,0.0,0.0,0.0,2.98686788215,0.576923076923,0.0
0.135286850105,1.0,135,0.627586206897,0.577205882353,0.2,8.15641546618,8.54702572481,0.275,0.577205882353,0.0,0.0,0.0,3.34410458682,0.525,0.0
0.133133306611,1.0,136,0.521739130435,0.595588235294,0.189189189189,8.50194598971,8.81202113575,0.378378378378,0.595588235294,0.0,0.0,0.0,3.96324454948,0.432432432432,0.0
0.143181451543,1.0,137,0.583629893238,0.577205882353,0.2,8.6167447358,9.06044670753,0.3625,0.577205882353,0.0,0.0,0.0,3.58307765218,0.4375,0.0
0.135530235392,1.0,138,0.612903225806,0.452205882353,0.144736842105,8.4792443985,8.84216858022,0.302631578947,0.452205882353,0.0,0.0,0.0,3.40212065071,0.552631578947,0.0
0.138161646058,1.0,139,0.612099644128,0.453431372549,0.108108108108,7.8616375593,8.17715011045,0.310810810811,0.453431372549,0.0,0.0,0.0,2.71419483439,0.581081081081,0.0
0.151912667535,1.0,140,0.532608695652,0.43137254902,0.133333333333,8.53979329916,8.91004605934,0.453333333333,0.43137254902,0.0,0.0,0.0,3.60380583755,0.413333333333,0.0
0.130156575115,1.0,141,0.596363636364,0.508578431373,0.148148148148,8.39490842246,8.69660815794,0.320987654321,0.508578431373,0.0,0.0,0.0,3.19221576194,0.530864197531,0.0
0.135711782259,1.0,142,0.751773049645,0.537990196078,0.155844155844,7.85775503881,8.17886952128,0.168831168831,0.537990196078,0.0,0.0,0.0,2.02541755461,0.675324675325,0.0
0.132838380656,1.0,143,0.704697986577,0.5,0.151898734177,7.50203582395,7.7030618599,0.26582278481,0.5,0.0,0.0,0.0,2.59761888133,0.582278481013,0.0
0.13114553893,1.0,144,0.667820069204,0.496323529412,0.116279069767,8.32839126578,8.77409724069,0.255813953488,0.496323529412,0.0,0.0,0.0,2.901456042,0.627906976744,0.0
0.133684247389,1.0,145,0.646643109541,0.540441176471,0.123456790123,8.49583447588,8.92962897911,0.296296296296,0.540441176471,0.0,0.0,0.0,2.99186674717,0.58024691358,0.0
0.129529352895,1.0,146,0.597826086957,0.550245098039,0.20253164557,8.60293522727,9.0268284529,0.278481012658,0.550245098039,0.0,0.0,0.0,3.48172110641,0.518987341772,0.0
0.142146602378,1.0,147,0.634146341463,0.529411764706,0.175,8.47665387678,8.89204607314,0.3125,0.529411764706,0.0,0.0,0.0,3.1517857526,0.5125,0.0
0.143200572768,1.0,148,0.549450549451,0.542892156863,0.184210526316,8.47531986887,8.71234861639,0.355263157895,0.542892156863,0.0,0.0,0.0,3.68602206756,0.460526315789,0.0
0.158583395277,1.0,149,0.602076124567,0.473039215686,0.164383561644,8.48578856697,8.9490767973,0.315068493151,0.473039215686,0.0,0.0,0.0,3.43768405654,0.520547945205,0.0
