GenGoal_frac_Other,Outer_iter,GenGoal_frac_Good goals,GenGoal_frac_Low rewards,Outer_Success,Outer_MeanRewards,GenGoal_frac_Performance Variation,GenGoal_frac_High rewards
0.0,49,0.0,0.9833333333333333,0.007352941176470588,0.007352941176470588,0.0,0.016666666666666666
0.0,50,0.0,0.99,0.007352941176470588,0.007352941176470588,0.0,0.01
0.0,51,0.0,0.9933333333333333,0.007352941176470588,0.007352941176470588,0.0,0.006666666666666667
0.0,52,0.0,0.9866666666666667,0.007352941176470588,0.007352941176470588,0.0,0.013333333333333334
0.0,53,0.0,0.9933333333333333,0.007352941176470588,0.007352941176470588,0.0,0.006666666666666667
0.0,54,0.0,0.9833333333333333,0.007352941176470588,0.007352941176470588,0.0,0.016666666666666666
0.0,55,0.0,0.9833333333333333,0.011029411764705883,0.011029411764705883,0.0,0.016666666666666666
0.0,56,0.0033333333333333335,0.9833333333333333,0.00980392156862745,0.00980392156862745,0.0,0.013333333333333334
0.0,57,0.0,0.9866666666666667,0.00980392156862745,0.00980392156862745,0.0,0.013333333333333334
0.0,58,0.0033333333333333335,0.99,0.011029411764705883,0.011029411764705883,0.0,0.006666666666666667
0.0,59,0.0,0.99,0.008578431372549019,0.008578431372549019,0.0,0.01
0.0,60,0.0,0.99,0.00980392156862745,0.00980392156862745,0.0,0.01
0.0,61,0.0033333333333333335,0.99,0.007352941176470588,0.007352941176470588,0.0,0.006666666666666667
0.0,62,0.0033333333333333335,0.9766666666666667,0.00980392156862745,0.00980392156862745,0.0,0.02
0.0,63,0.0,0.99,0.011029411764705883,0.011029411764705883,0.0,0.01
0.0,64,0.0033333333333333335,0.9866666666666667,0.008578431372549019,0.008578431372549019,0.0,0.01
0.0,65,0.0,0.9933333333333333,0.011029411764705883,0.011029411764705883,0.0,0.006666666666666667
0.0,66,0.0,0.9866666666666667,0.008578431372549019,0.008578431372549019,0.0,0.013333333333333334
0.0,67,0.0,0.9866666666666667,0.007352941176470588,0.007352941176470588,0.0,0.013333333333333334
0.0,68,0.0033333333333333335,0.9933333333333333,0.007352941176470588,0.007352941176470588,0.0,0.0033333333333333335
0.0,69,0.0,0.9966666666666667,0.007352941176470588,0.007352941176470588,0.0,0.0033333333333333335
0.0,70,0.0033333333333333335,0.9866666666666667,0.00980392156862745,0.00980392156862745,0.0,0.01
0.0,71,0.0,0.9933333333333333,0.00980392156862745,0.00980392156862745,0.0,0.006666666666666667
0.0,72,0.0,0.9833333333333333,0.00980392156862745,0.00980392156862745,0.0,0.016666666666666666
0.0,73,0.0,0.9933333333333333,0.011029411764705883,0.011029411764705883,0.0,0.006666666666666667
0.0,74,0.006666666666666667,0.9733333333333334,0.008578431372549019,0.008578431372549019,0.0,0.02
0.0,75,0.0,0.9833333333333333,0.00980392156862745,0.00980392156862745,0.0,0.016666666666666666
0.0,76,0.0033333333333333335,0.99,0.012254901960784312,0.012254901960784312,0.0,0.006666666666666667
0.0,77,0.013333333333333334,0.9766666666666667,0.00980392156862745,0.00980392156862745,0.0,0.01
0.0,78,0.02,0.9766666666666667,0.008578431372549019,0.008578431372549019,0.0,0.0033333333333333335
0.0,79,0.05,0.94,0.031862745098039214,0.031862745098039214,0.0,0.01
0.0,80,0.03333333333333333,0.9533333333333334,0.017156862745098037,0.017156862745098037,0.0,0.013333333333333334
0.0,81,0.19333333333333333,0.75,0.14215686274509803,0.14215686274509803,0.0,0.056666666666666664
0.0,82,0.16,0.6866666666666666,0.21078431372549017,0.21078431372549017,0.0,0.15333333333333332
0.0,83,0.18,0.6366666666666667,0.22058823529411764,0.22058823529411764,0.0,0.18333333333333332
0.0,84,0.23,0.68,0.17279411764705882,0.17279411764705882,0.0,0.09
0.0,85,0.21666666666666667,0.71,0.17524509803921567,0.17524509803921567,0.0,0.07333333333333333
0.0,86,0.24,0.6066666666666667,0.241421568627451,0.241421568627451,0.0,0.15333333333333332
0.0,87,0.08666666666666667,0.5733333333333334,0.36887254901960775,0.36887254901960775,0.0,0.34
0.0,88,0.03,0.54,0.37009803921568624,0.37009803921568624,0.0,0.43
0.0,89,0.04,0.6033333333333334,0.37745098039215685,0.37745098039215685,0.0,0.3566666666666667
0.0,90,0.043333333333333335,0.4866666666666667,0.3517156862745098,0.3517156862745098,0.0,0.47
0.0,91,0.06333333333333334,0.6066666666666667,0.3259803921568627,0.3259803921568627,0.0,0.33
0.0,92,0.006666666666666667,0.61,0.4031862745098039,0.4031862745098039,0.0,0.38333333333333336
0.0,93,0.0033333333333333335,0.5266666666666666,0.4166666666666667,0.4166666666666667,0.0,0.47
0.0,94,0.006666666666666667,0.5566666666666666,0.4497549019607843,0.4497549019607843,0.0,0.43666666666666665
0.0,95,0.006666666666666667,0.51,0.46568627450980393,0.46568627450980393,0.0,0.48333333333333334
0.0,96,0.0033333333333333335,0.47,0.471813725490196,0.471813725490196,0.0,0.5266666666666666
0.0,97,0.0033333333333333335,0.64,0.4669117647058823,0.4669117647058823,0.0,0.3566666666666667
0.0,98,0.01,0.5,0.4730392156862746,0.4730392156862746,0.0,0.49
0.0,99,0.013333333333333334,0.5733333333333334,0.4411764705882353,0.4411764705882353,0.0,0.41333333333333333
0.0,100,0.013333333333333334,0.5466666666666666,0.4252450980392157,0.4252450980392157,0.0,0.44
0.0,101,0.0,0.5266666666666666,0.4473039215686274,0.4473039215686274,0.0,0.47333333333333333
0.0,102,0.006666666666666667,0.55,0.4522058823529412,0.4522058823529412,0.0,0.44333333333333336
0.0,103,0.01,0.57,0.4473039215686274,0.4473039215686274,0.0,0.42
0.0,104,0.006666666666666667,0.6066666666666667,0.4362745098039216,0.4362745098039216,0.0,0.38666666666666666
0.0,105,0.013333333333333334,0.53,0.4509803921568627,0.4509803921568627,0.0,0.45666666666666667
0.0,106,0.01,0.5133333333333333,0.4485294117647059,0.4485294117647059,0.0,0.4766666666666667
0.0,107,0.01,0.54,0.46078431372549017,0.46078431372549017,0.0,0.45
0.0,108,0.006666666666666667,0.5,0.45833333333333337,0.45833333333333337,0.0,0.49333333333333335
0.0,109,0.0033333333333333335,0.58,0.43995098039215685,0.43995098039215685,0.0,0.4166666666666667
0.0,110,0.02,0.5533333333333333,0.4142156862745098,0.4142156862745098,0.0,0.4266666666666667
0.0,111,0.0033333333333333335,0.53,0.43504901960784315,0.43504901960784315,0.0,0.4666666666666667
0.0,112,0.03666666666666667,0.5533333333333333,0.4252450980392157,0.4252450980392157,0.0,0.41
0.0,113,0.016666666666666666,0.5433333333333333,0.428921568627451,0.428921568627451,0.0,0.44
0.0,114,0.02,0.58,0.44240196078431376,0.44240196078431376,0.0,0.4
0.0,115,0.006666666666666667,0.5566666666666666,0.4362745098039215,0.4362745098039215,0.0,0.43666666666666665
0.0,116,0.013333333333333334,0.5666666666666667,0.4387254901960784,0.4387254901960784,0.0,0.42
0.0,117,0.006666666666666667,0.5133333333333333,0.4436274509803922,0.4436274509803922,0.0,0.48
0.0,118,0.0033333333333333335,0.5766666666666667,0.44485294117647056,0.44485294117647056,0.0,0.42
0.0,119,0.006666666666666667,0.53,0.4509803921568627,0.4509803921568627,0.0,0.4633333333333333
0.0,120,0.0033333333333333335,0.53,0.44852941176470584,0.44852941176470584,0.0,0.4666666666666667
0.0,121,0.006666666666666667,0.5333333333333333,0.46446078431372545,0.46446078431372545,0.0,0.46
0.0,122,0.016666666666666666,0.5733333333333334,0.4276960784313725,0.4276960784313725,0.0,0.41
0.0,123,0.03666666666666667,0.5066666666666667,0.4485294117647059,0.4485294117647059,0.0,0.45666666666666667
0.0,124,0.043333333333333335,0.43333333333333335,0.48161764705882354,0.48161764705882354,0.0,0.5233333333333333
0.0,125,0.07666666666666666,0.4033333333333333,0.4877450980392157,0.4877450980392157,0.0,0.52
0.0,126,0.04666666666666667,0.44666666666666666,0.4852941176470588,0.4852941176470588,0.0,0.5066666666666667
0.0,127,0.08333333333333333,0.47333333333333333,0.4276960784313725,0.4276960784313725,0.0,0.44333333333333336
0.0,128,0.06333333333333334,0.49333333333333335,0.4485294117647059,0.4485294117647059,0.0,0.44333333333333336
0.0,129,0.06333333333333334,0.5,0.44730392156862747,0.44730392156862747,0.0,0.43666666666666665
0.0,130,0.11333333333333333,0.4033333333333333,0.454656862745098,0.454656862745098,0.0,0.48333333333333334
0.0,131,0.12,0.4066666666666667,0.46813725490196073,0.46813725490196073,0.0,0.47333333333333333
0.0,132,0.07333333333333333,0.42,0.49877450980392163,0.49877450980392163,0.0,0.5066666666666667
0.0,133,0.11666666666666667,0.49333333333333335,0.4509803921568627,0.4509803921568627,0.0,0.39
0.0,134,0.16333333333333333,0.39,0.4411764705882352,0.4411764705882352,0.0,0.44666666666666666
0.0,135,0.17666666666666667,0.31,0.5012254901960784,0.5012254901960784,0.0,0.5133333333333333
0.0,136,0.13,0.25333333333333335,0.5281862745098039,0.5281862745098039,0.0,0.6166666666666667
0.0,137,0.14,0.27666666666666667,0.5514705882352942,0.5514705882352942,0.0,0.5833333333333334
0.0,138,0.14333333333333334,0.24666666666666667,0.553921568627451,0.553921568627451,0.0,0.61
0.0,139,0.1,0.30333333333333334,0.564950980392157,0.564950980392157,0.0,0.5966666666666667
0.0,140,0.12,0.22,0.5980392156862745,0.5980392156862745,0.0,0.66
0.0,141,0.10666666666666667,0.19,0.5808823529411765,0.5808823529411765,0.0,0.7033333333333334
0.0,142,0.13333333333333333,0.19333333333333333,0.5784313725490197,0.5784313725490197,0.0,0.6733333333333333
0.0,143,0.13666666666666666,0.25,0.5919117647058824,0.5919117647058824,0.0,0.6133333333333333
0.0,144,0.12666666666666668,0.21,0.6090686274509804,0.6090686274509804,0.0,0.6633333333333333
0.0,145,0.11,0.21666666666666667,0.6127450980392157,0.6127450980392157,0.0,0.6733333333333333
0.0,146,0.12333333333333334,0.17666666666666667,0.590686274509804,0.590686274509804,0.0,0.7
0.0,147,0.1,0.2,0.616421568627451,0.616421568627451,0.0,0.7
0.0,148,0.15333333333333332,0.25666666666666665,0.6115196078431372,0.6115196078431372,0.0,0.59
0.0,149,0.13,0.21,0.6813725490196079,0.6813725490196079,0.0,0.66
0.0,150,0.08,0.19,0.6654411764705882,0.6654411764705882,0.0,0.73
0.0,151,0.08333333333333333,0.12666666666666668,0.7058823529411765,0.7058823529411765,0.0,0.79
0.0,152,0.10333333333333333,0.14,0.7058823529411765,0.7058823529411765,0.0,0.7566666666666667
0.0,153,0.10333333333333333,0.13,0.7205882352941176,0.7205882352941176,0.0,0.7666666666666667
0.0,154,0.10666666666666667,0.12333333333333334,0.7242647058823529,0.7242647058823529,0.0,0.77
0.0,155,0.05333333333333334,0.09,0.752450980392157,0.752450980392157,0.0,0.8566666666666667
0.0,156,0.11666666666666667,0.09333333333333334,0.7046568627450981,0.7046568627450981,0.0,0.79
0.0,157,0.056666666666666664,0.11333333333333333,0.7536764705882353,0.7536764705882353,0.0,0.83
0.0,158,0.05,0.12333333333333334,0.7438725490196078,0.7438725490196078,0.0,0.8266666666666667
0.0,159,0.10333333333333333,0.13666666666666666,0.7573529411764706,0.7573529411764706,0.0,0.76
0.0,160,0.04,0.14333333333333334,0.7561274509803922,0.7561274509803922,0.0,0.8166666666666667
0.0,161,0.07666666666666666,0.15,0.7512254901960783,0.7512254901960783,0.0,0.7733333333333333
0.0,162,0.09333333333333334,0.10333333333333333,0.7463235294117648,0.7463235294117648,0.0,0.8033333333333333
0.0,163,0.07333333333333333,0.11,0.7769607843137255,0.7769607843137255,0.0,0.8166666666666667
0.0,164,0.05333333333333334,0.12,0.7757352941176471,0.7757352941176471,0.0,0.8266666666666667
0.0,165,0.06333333333333334,0.1,0.7745098039215687,0.7745098039215687,0.0,0.8366666666666667
0.0,166,0.10666666666666667,0.12333333333333334,0.7634803921568627,0.7634803921568627,0.0,0.77
0.0,167,0.09333333333333334,0.11333333333333333,0.7671568627450981,0.7671568627450981,0.0,0.7933333333333333
0.0,168,0.08,0.13333333333333333,0.7549019607843137,0.7549019607843137,0.0,0.7866666666666666
0.0,169,0.07333333333333333,0.06,0.7549019607843137,0.7549019607843137,0.0,0.8666666666666667
0.0,170,0.07333333333333333,0.07333333333333333,0.7634803921568628,0.7634803921568628,0.0,0.8533333333333334
0.0,171,0.05333333333333334,0.1,0.7622549019607845,0.7622549019607845,0.0,0.8466666666666667
0.0,172,0.08666666666666667,0.09333333333333334,0.7585784313725491,0.7585784313725491,0.0,0.82
0.0,173,0.08,0.07666666666666666,0.7634803921568628,0.7634803921568628,0.0,0.8433333333333334
0.0,174,0.08333333333333333,0.06,0.7794117647058824,0.7794117647058824,0.0,0.8566666666666667
0.0,175,0.05333333333333334,0.043333333333333335,0.8051470588235294,0.8051470588235294,0.0,0.9033333333333333
0.0,176,0.056666666666666664,0.043333333333333335,0.7965686274509803,0.7965686274509803,0.0,0.9
0.0,177,0.05333333333333334,0.02,0.840686274509804,0.840686274509804,0.0,0.9266666666666666
0.0,178,0.04,0.0033333333333333335,0.8909313725490197,0.8909313725490197,0.0,0.9566666666666667
0.0,179,0.03666666666666667,0.0033333333333333335,0.8737745098039216,0.8737745098039216,0.0,0.96
0.0,180,0.07333333333333333,0.016666666666666666,0.8651960784313725,0.8651960784313725,0.0,0.91
0.0,181,0.04666666666666667,0.013333333333333334,0.8700980392156862,0.8700980392156862,0.0,0.94
0.0,182,0.03333333333333333,0.006666666666666667,0.877450980392157,0.877450980392157,0.0,0.96
0.0,183,0.06,0.006666666666666667,0.903186274509804,0.903186274509804,0.0,0.9333333333333333
0.0,184,0.07,0.0,0.8774509803921569,0.8774509803921569,0.0,0.93
0.0,185,0.043333333333333335,0.0033333333333333335,0.8958333333333334,0.8958333333333334,0.0,0.9533333333333334
0.0,186,0.05,0.006666666666666667,0.8958333333333334,0.8958333333333334,0.0,0.9433333333333334
0.0,187,0.02666666666666667,0.0033333333333333335,0.9142156862745099,0.9142156862745099,0.0,0.97
0.0,188,0.02666666666666667,0.01,0.8909313725490196,0.8909313725490196,0.0,0.9633333333333334
0.0,189,0.016666666666666666,0.006666666666666667,0.8995098039215685,0.8995098039215685,0.0,0.9766666666666667
0.0,190,0.03666666666666667,0.01,0.9105392156862746,0.9105392156862746,0.0,0.9533333333333334
0.0,191,0.03,0.013333333333333334,0.9007352941176471,0.9007352941176471,0.0,0.9566666666666667
0.0,192,0.07,0.016666666666666666,0.8872549019607844,0.8872549019607844,0.0,0.9133333333333333
0.0,193,0.04,0.05333333333333334,0.8946078431372549,0.8946078431372549,0.0,0.9066666666666666
0.0,194,0.08333333333333333,0.07,0.8627450980392156,0.8627450980392156,0.0,0.8466666666666667
0.0,195,0.07666666666666666,0.023333333333333334,0.8835784313725491,0.8835784313725491,0.0,0.9
0.0,196,0.04666666666666667,0.043333333333333335,0.8823529411764706,0.8823529411764706,0.0,0.91
0.0,197,0.03,0.016666666666666666,0.8823529411764706,0.8823529411764706,0.0,0.9533333333333334
0.0,198,0.03333333333333333,0.023333333333333334,0.9154411764705882,0.9154411764705882,0.0,0.9433333333333334
0.0,199,0.03333333333333333,0.023333333333333334,0.9154411764705883,0.9154411764705883,0.0,0.9433333333333334
0.0,200,0.04666666666666667,0.03,0.9068627450980392,0.9068627450980392,0.0,0.9233333333333333
0.0,201,0.02666666666666667,0.02666666666666667,0.9044117647058824,0.9044117647058824,0.0,0.9466666666666667
0.0,202,0.023333333333333334,0.02,0.9252450980392157,0.9252450980392157,0.0,0.9566666666666667
0.0,203,0.01,0.016666666666666666,0.935049019607843,0.935049019607843,0.0,0.9733333333333334
0.0,204,0.03,0.01,0.9362745098039217,0.9362745098039217,0.0,0.96
0.0,205,0.023333333333333334,0.006666666666666667,0.9301470588235294,0.9301470588235294,0.0,0.97
0.0,206,0.006666666666666667,0.0,0.9424019607843137,0.9424019607843137,0.0,0.9933333333333333
0.0,207,0.02,0.01,0.9424019607843138,0.9424019607843138,0.0,0.97
0.0,208,0.013333333333333334,0.006666666666666667,0.9375000000000001,0.9375000000000001,0.0,0.98
0.0,209,0.03333333333333333,0.0033333333333333335,0.9338235294117647,0.9338235294117647,0.0,0.9633333333333334
0.0,210,0.03666666666666667,0.006666666666666667,0.9276960784313726,0.9276960784313726,0.0,0.9566666666666667
0.0,211,0.02,0.013333333333333334,0.9264705882352942,0.9264705882352942,0.0,0.9666666666666667
0.0,212,0.02666666666666667,0.013333333333333334,0.9264705882352942,0.9264705882352942,0.0,0.96
0.0,213,0.023333333333333334,0.03,0.9166666666666667,0.9166666666666667,0.0,0.9466666666666667
0.0,214,0.03,0.043333333333333335,0.9129901960784315,0.9129901960784315,0.0,0.9266666666666666
0.0,215,0.016666666666666666,0.04666666666666667,0.9007352941176472,0.9007352941176472,0.0,0.9366666666666666
0.0,216,0.02666666666666667,0.06,0.8823529411764705,0.8823529411764705,0.0,0.9133333333333333
0.0,217,0.03333333333333333,0.06,0.8848039215686274,0.8848039215686274,0.0,0.9066666666666666
0.0,218,0.03,0.023333333333333334,0.8982843137254901,0.8982843137254901,0.0,0.9466666666666667
0.0,219,0.03666666666666667,0.03,0.8995098039215687,0.8995098039215687,0.0,0.9333333333333333
0.0,220,0.04666666666666667,0.03333333333333333,0.8958333333333334,0.8958333333333334,0.0,0.92
0.0,221,0.043333333333333335,0.04,0.872549019607843,0.872549019607843,0.0,0.9166666666666666
0.0,222,0.06333333333333334,0.05,0.8786764705882353,0.8786764705882353,0.0,0.8866666666666667
0.0,223,0.06333333333333334,0.06333333333333334,0.8737745098039217,0.8737745098039217,0.0,0.8733333333333333
0.0,224,0.05,0.06,0.8774509803921567,0.8774509803921567,0.0,0.89
0.0,225,0.04666666666666667,0.04666666666666667,0.8713235294117648,0.8713235294117648,0.0,0.9066666666666666
0.0,226,0.013333333333333334,0.056666666666666664,0.8933823529411765,0.8933823529411765,0.0,0.93
0.0,227,0.04666666666666667,0.03333333333333333,0.9031862745098039,0.9031862745098039,0.0,0.92
0.0,228,0.04,0.03666666666666667,0.903186274509804,0.903186274509804,0.0,0.9233333333333333
0.0,229,0.023333333333333334,0.09666666666666666,0.8897058823529411,0.8897058823529411,0.0,0.88
0.0,230,0.016666666666666666,0.06666666666666667,0.9056372549019609,0.9056372549019609,0.0,0.9166666666666666
0.0,231,0.023333333333333334,0.03333333333333333,0.9031862745098039,0.9031862745098039,0.0,0.9433333333333334
0.0,232,0.03,0.03,0.9080882352941176,0.9080882352941176,0.0,0.94
0.0,233,0.02666666666666667,0.03,0.9007352941176471,0.9007352941176471,0.0,0.9433333333333334
0.0,234,0.023333333333333334,0.03333333333333333,0.9019607843137254,0.9019607843137254,0.0,0.9433333333333334
0.0,235,0.006666666666666667,0.043333333333333335,0.9068627450980393,0.9068627450980393,0.0,0.95
0.0,236,0.013333333333333334,0.05,0.9068627450980392,0.9068627450980392,0.0,0.9366666666666666
0.0,237,0.01,0.06,0.9129901960784315,0.9129901960784315,0.0,0.93
0.0,238,0.016666666666666666,0.06333333333333334,0.8995098039215685,0.8995098039215685,0.0,0.92
0.0,239,0.02666666666666667,0.08333333333333333,0.9129901960784313,0.9129901960784313,0.0,0.89
0.0,240,0.0033333333333333335,0.04666666666666667,0.9007352941176471,0.9007352941176471,0.0,0.95
0.0,241,0.016666666666666666,0.06333333333333334,0.911764705882353,0.911764705882353,0.0,0.92
0.0,242,0.03,0.06666666666666667,0.9129901960784315,0.9129901960784315,0.0,0.9033333333333333
0.0,243,0.02,0.043333333333333335,0.9154411764705882,0.9154411764705882,0.0,0.9366666666666666
0.0,244,0.023333333333333334,0.04666666666666667,0.9142156862745099,0.9142156862745099,0.0,0.93
0.0,245,0.013333333333333334,0.04,0.9154411764705882,0.9154411764705882,0.0,0.9466666666666667
0.0,246,0.03,0.03666666666666667,0.9080882352941178,0.9080882352941178,0.0,0.9333333333333333
0.0,247,0.023333333333333334,0.06333333333333334,0.9154411764705882,0.9154411764705882,0.0,0.9133333333333333
0.0,248,0.02666666666666667,0.07,0.9068627450980393,0.9068627450980393,0.0,0.9033333333333333
0.0,249,0.016666666666666666,0.06666666666666667,0.9044117647058824,0.9044117647058824,0.0,0.9166666666666666
0.0,250,0.01,0.08333333333333333,0.9093137254901961,0.9093137254901961,0.0,0.9066666666666666
0.0,251,0.0,0.05,0.8995098039215687,0.8995098039215687,0.0,0.95
0.0,252,0.02666666666666667,0.05,0.8811274509803922,0.8811274509803922,0.0,0.9233333333333333
0.0,253,0.013333333333333334,0.05,0.9117647058823529,0.9117647058823529,0.0,0.9366666666666666
0.0,254,0.016666666666666666,0.07333333333333333,0.903186274509804,0.903186274509804,0.0,0.91
0.0,255,0.006666666666666667,0.056666666666666664,0.9215686274509804,0.9215686274509804,0.0,0.9366666666666666
0.0,256,0.02,0.03666666666666667,0.9056372549019609,0.9056372549019609,0.0,0.9433333333333334
0.0,257,0.006666666666666667,0.043333333333333335,0.9068627450980393,0.9068627450980393,0.0,0.95
0.0,258,0.013333333333333334,0.03333333333333333,0.9093137254901961,0.9093137254901961,0.0,0.9533333333333334
0.0,259,0.006666666666666667,0.023333333333333334,0.920343137254902,0.920343137254902,0.0,0.97
0.0,260,0.03,0.043333333333333335,0.9117647058823529,0.9117647058823529,0.0,0.9266666666666666
0.0,261,0.0033333333333333335,0.013333333333333334,0.9166666666666667,0.9166666666666667,0.0,0.9833333333333333
0.0,262,0.013333333333333334,0.023333333333333334,0.9044117647058824,0.9044117647058824,0.0,0.9633333333333334
0.0,263,0.02666666666666667,0.01,0.9154411764705883,0.9154411764705883,0.0,0.9633333333333334
0.0,264,0.006666666666666667,0.023333333333333334,0.9411764705882353,0.9411764705882353,0.0,0.97
0.0,265,0.0033333333333333335,0.016666666666666666,0.9424019607843138,0.9424019607843138,0.0,0.98
0.0,266,0.013333333333333334,0.023333333333333334,0.946078431372549,0.946078431372549,0.0,0.9633333333333334
0.0,267,0.0033333333333333335,0.03,0.9509803921568628,0.9509803921568628,0.0,0.9666666666666667
0.0,268,0.0033333333333333335,0.03666666666666667,0.9497549019607845,0.9497549019607845,0.0,0.96
0.0,269,0.016666666666666666,0.043333333333333335,0.9375,0.9375,0.0,0.94
0.0,270,0.01,0.07333333333333333,0.9264705882352942,0.9264705882352942,0.0,0.9166666666666666
0.0,271,0.02666666666666667,0.06666666666666667,0.920343137254902,0.920343137254902,0.0,0.9066666666666666
0.0,272,0.03,0.06333333333333334,0.9117647058823529,0.9117647058823529,0.0,0.9066666666666666
0.0,273,0.02666666666666667,0.07333333333333333,0.9044117647058824,0.9044117647058824,0.0,0.9
0.0,274,0.04666666666666667,0.07,0.9203431372549019,0.9203431372549019,0.0,0.8833333333333333
0.0,275,0.016666666666666666,0.05333333333333334,0.9240196078431372,0.9240196078431372,0.0,0.93
0.0,276,0.023333333333333334,0.07333333333333333,0.9301470588235294,0.9301470588235294,0.0,0.9033333333333333
0.0,277,0.006666666666666667,0.04666666666666667,0.9411764705882353,0.9411764705882353,0.0,0.9466666666666667
