OnStarts_MeanPathDistance,OnStarts_AvgInitGoalDistance,GenGoal_frac_Low rewards,GenGoal_frac_Performance Variation,OnStarts_AvgFinalGoalDistance,OnStarts_AvgTotalRewardInner,OnStarts_SuccessRate,GenGoal_frac_Other,GenGoal_frac_High rewards,OnStarts_FeasibilityRate,OnStarts_AvgTotalRewardDist,OnStarts_MinFinalGoalDistance,Outer_Success,GenGoal_frac_Good goals,Outer_MeanRewards,Outer_iter
5.46987913656,7.48867338757,0.172413793103,0.0,2.09862180143,0.0,0.733606557377,0.0,0.648275862069,1.0,0.0,0.22434272302,0.428921568627,0.179310344828,0.428921568627,31
5.24750615184,7.40253135844,0.130177514793,0.0,1.56027097794,0.0,0.812834224599,0.0,0.739644970414,1.0,0.0,0.225314632579,0.450980392157,0.130177514793,0.450980392157,32
5.33523162269,7.4382520173,0.151315789474,0.0,1.69101940997,0.0,0.792975970425,0.0,0.717105263158,1.0,0.0,0.219236858032,0.444852941176,0.131578947368,0.444852941176,33
5.34007151395,7.29509787733,0.197368421053,0.0,2.04133791831,0.0,0.741176470588,0.0,0.677631578947,1.0,0.0,0.208748312807,0.455882352941,0.125,0.455882352941,34
5.87487204005,7.17842704639,0.363636363636,0.0,3.17491132345,0.0,0.562162162162,0.0,0.490909090909,1.0,0.0,0.220124140751,0.464460784314,0.145454545455,0.464460784314,35
5.60719823795,7.22818830599,0.21875,0.0,2.15989974595,0.0,0.696055684455,0.0,0.609375,1.0,0.0,0.224702809665,0.462009803922,0.171875,0.462009803922,36
5.57001549373,7.22206836703,0.164179104478,0.0,1.77540823345,0.0,0.764453961456,0.0,0.701492537313,1.0,0.0,0.209784902242,0.4375,0.134328358209,0.4375,37
5.51312543319,7.05307279059,0.185714285714,0.0,1.80728365598,0.0,0.759465478842,0.0,0.692857142857,1.0,0.0,0.220027297812,0.410539215686,0.121428571429,0.410539215686,38
5.83553212376,7.32943221157,0.173228346457,0.0,2.07958348522,0.0,0.710213776722,0.0,0.614173228346,1.0,0.0,0.211963188239,0.40931372549,0.212598425197,0.40931372549,39
6.01967476001,7.35968535008,0.159663865546,0.0,1.82587459997,0.0,0.748717948718,0.0,0.621848739496,1.0,0.0,0.193275306204,0.43137254902,0.218487394958,0.43137254902,40
5.47572053634,7.15566824636,0.0596026490066,0.0,1.11909057259,0.0,0.855711422846,0.0,0.735099337748,1.0,0.0,0.203697630388,0.412990196078,0.205298013245,0.412990196078,41
5.24258813515,7.18733156945,0.0,0.0,0.354508495531,0.0,0.980707395498,0.0,0.942857142857,1.0,0.0,0.21393190922,0.386029411765,0.0571428571429,0.386029411765,42
5.53670549204,7.53604966736,0.0177514792899,0.0,0.437343462609,0.0,0.957585644372,0.0,0.917159763314,1.0,0.0,0.215942310522,0.426470588235,0.0650887573964,0.426470588235,43
6.95626059436,8.61847951784,0.032,0.0,0.631656189344,0.0,0.929245283019,0.0,0.856,1.0,0.0,0.211699203167,0.439950980392,0.112,0.439950980392,44
7.38988811176,8.76099937521,0.045045045045,0.0,0.911630624791,0.0,0.896276595745,0.0,0.837837837838,1.0,0.0,0.206107140267,0.351715686275,0.117117117117,0.351715686275,45
7.19617241222,8.69500235589,0.0181818181818,0.0,0.710666082134,0.0,0.878627968338,0.0,0.809090909091,1.0,0.0,0.203983309416,0.360294117647,0.172727272727,0.360294117647,46
6.45576207913,7.96893184456,0.0078125,0.0,0.436244826888,0.0,0.932084309133,0.0,0.8828125,1.0,0.0,0.204422897658,0.40931372549,0.109375,0.40931372549,47
3.69631963535,4.75392613409,0.00540540540541,0.0,0.317300148998,0.0,0.966954022989,0.0,0.902702702703,1.0,0.0,0.0824989499746,0.448529411765,0.0918918918919,0.448529411765,48
2.4259196148,2.97550733808,0.00478468899522,0.0,0.346521235042,0.0,0.986828774063,0.0,0.980861244019,1.0,0.0,0.048831059503,0.468137254902,0.0143540669856,0.468137254902,49
7.02246233548,8.77300609668,0.0,0.0,0.374016624639,0.0,0.960739030023,0.0,0.904761904762,1.0,0.0,0.197705821907,0.421568627451,0.0952380952381,0.421568627451,50
6.46912184893,7.98961032377,0.101851851852,0.0,0.397631719965,0.0,0.865139949109,0.0,0.851851851852,1.0,0.0,0.200608160147,0.430147058824,0.0462962962963,0.430147058824,51
5.71295713944,7.1318091055,0.0774647887324,0.0,1.02401608654,0.0,0.864516129032,0.0,0.802816901408,1.0,0.0,0.191343591853,0.428921568627,0.119718309859,0.428921568627,52
5.67950878851,7.40294102877,0.0948905109489,0.0,0.95279880652,0.0,0.83125,0.0,0.744525547445,1.0,0.0,0.130829643365,0.415441176471,0.160583941606,0.415441176471,53
4.00066209853,5.57391590434,0.0769230769231,0.0,0.703660124113,0.0,0.876623376623,0.0,0.804733727811,1.0,0.0,0.213395502051,0.458333333333,0.118343195266,0.458333333333,54
3.32646741958,4.54328146334,0.0309278350515,0.0,0.665139393815,0.0,0.933333333333,0.0,0.881443298969,1.0,0.0,0.16133391409,0.453431372549,0.0876288659794,0.453431372549,55
4.41856674137,5.96688208365,0.079754601227,0.0,1.00272726244,0.0,0.864636209814,0.0,0.754601226994,1.0,0.0,0.164805983109,0.454656862745,0.165644171779,0.454656862745,56
4.33831211964,6.12924644024,0.0215053763441,0.0,0.631526076856,0.0,0.934285714286,0.0,0.887096774194,1.0,0.0,0.210915237529,0.427696078431,0.0913978494624,0.427696078431,57
3.64047656647,4.92906751352,0.0507614213198,0.0,0.903991546679,0.0,0.90336749634,0.0,0.847715736041,1.0,0.0,0.212239360391,0.411764705882,0.10152284264,0.411764705882,58
4.60822144696,6.51192807962,0.0216216216216,0.0,0.734451984603,0.0,0.930935251799,0.0,0.864864864865,1.0,0.0,0.211713863844,0.401960784314,0.113513513514,0.401960784314,59
5.17203172704,7.14697939074,0.072625698324,0.0,1.10427586272,0.0,0.875,0.0,0.826815642458,1.0,0.0,0.214511709114,0.398284313725,0.100558659218,0.398284313725,60
5.23462357884,7.1430150769,0.108974358974,0.0,1.30862182878,0.0,0.835714285714,0.0,0.782051282051,1.0,0.0,0.213166268144,0.398284313725,0.108974358974,0.398284313725,61
4.97562818347,6.9000177922,0.051724137931,0.0,0.837641678853,0.0,0.910236220472,0.0,0.862068965517,1.0,0.0,0.214222628627,0.395833333333,0.0862068965517,0.395833333333,62
4.9629554708,6.55793352194,0.0696202531646,0.0,0.949701537646,0.0,0.868613138686,0.0,0.778481012658,1.0,0.0,0.215863770348,0.392156862745,0.151898734177,0.392156862745,63
4.49369564613,5.95408462167,0.0429447852761,0.0,0.828046575882,0.0,0.874782608696,0.0,0.766871165644,1.0,0.0,0.154640709396,0.419117647059,0.19018404908,0.419117647059,64
3.93547326362,4.98192622705,0.0588235294118,0.0,0.850164296756,0.0,0.893401015228,0.0,0.829411764706,1.0,0.0,0.212445773565,0.411764705882,0.111764705882,0.411764705882,65
5.29512046518,7.21426425017,0.0059880239521,0.0,0.480442934115,0.0,0.938566552901,0.0,0.862275449102,1.0,0.0,0.212805835495,0.408088235294,0.131736526946,0.408088235294,66
5.08964888825,7.15948742199,0.0,0.0,0.268002067957,0.0,0.995652173913,0.0,0.984293193717,1.0,0.0,0.212871509324,0.343137254902,0.0157068062827,0.343137254902,67
6.80167629424,8.2894194289,0.119658119658,0.0,1.30651367291,0.0,0.833333333333,0.0,0.769230769231,1.0,0.0,0.212528572509,0.388480392157,0.111111111111,0.388480392157,68
7.19706457565,8.60271095504,0.172131147541,0.0,1.70922461019,0.0,0.791666666667,0.0,0.737704918033,1.0,0.0,0.212529261161,0.408088235294,0.0901639344262,0.408088235294,69
6.74831275895,7.96352581561,0.105263157895,0.0,1.21312943223,0.0,0.838624338624,0.0,0.780701754386,1.0,0.0,0.213182734278,0.419117647059,0.114035087719,0.419117647059,70
6.90689609685,8.59296723396,0.0344827586207,0.0,0.68633300903,0.0,0.902743142145,0.0,0.844827586207,1.0,0.0,0.216766749272,0.417892156863,0.120689655172,0.417892156863,71
6.95365097598,8.66246825289,0.0636363636364,0.0,0.840207617635,0.0,0.884615384615,0.0,0.827272727273,1.0,0.0,0.216281745947,0.388480392157,0.109090909091,0.388480392157,72
5.96279159158,7.45789817994,0.108527131783,0.0,0.664528240029,0.0,0.828850855746,0.0,0.813953488372,1.0,0.0,0.216445309923,0.349264705882,0.077519379845,0.349264705882,73
2.94053009181,3.38384123924,0.08,0.0,0.609804807407,0.0,0.885964912281,0.0,0.817142857143,1.0,0.0,0.171296345474,0.370098039216,0.102857142857,0.370098039216,74
3.58830927277,4.12865310495,0.0875912408759,0.0,0.741603975943,0.0,0.817821782178,0.0,0.700729927007,1.0,0.0,0.101654843219,0.400735294118,0.211678832117,0.400735294118,75
2.45594574063,2.79582042892,0.0218579234973,0.0,0.434399831301,0.0,0.933615819209,0.0,0.868852459016,1.0,0.0,0.203343714394,0.426470588235,0.109289617486,0.426470588235,76
1.80477896349,2.14930197337,0.00888888888889,0.0,0.391689015196,0.0,0.978358881876,0.0,0.982222222222,1.0,0.0,0.219588144058,0.420343137255,0.00888888888889,0.420343137255,77
6.96815048229,8.64472858334,0.0603448275862,0.0,0.743147705096,0.0,0.896984924623,0.0,0.870689655172,1.0,0.0,0.228665508468,0.404411764706,0.0689655172414,0.404411764706,78
6.85561503133,8.6391427797,0.0833333333333,0.0,0.663854212174,0.0,0.89603960396,0.0,0.866666666667,1.0,0.0,0.224521983559,0.405637254902,0.05,0.405637254902,79
6.79408376913,8.63523609253,0.0,0.0,0.336652264301,0.0,0.971631205674,0.0,0.943089430894,1.0,0.0,0.225447626685,0.415441176471,0.0569105691057,0.415441176471,80
3.45779193601,4.24708351167,0.00617283950617,0.0,0.424372013124,0.0,0.952702702703,0.0,0.888888888889,1.0,0.0,0.13665082835,0.43137254902,0.104938271605,0.43137254902,81
2.96343129402,3.58518407234,0.0257731958763,0.0,0.527009384225,0.0,0.955185659411,0.0,0.932989690722,1.0,0.0,0.218253417728,0.435049019608,0.0412371134021,0.435049019608,82
7.12004141249,8.77275568065,0.0555555555556,0.0,0.648779540182,0.0,0.900744416873,0.0,0.888888888889,1.0,0.0,0.217390331565,0.408088235294,0.0555555555556,0.408088235294,83
7.09046299437,8.72100982033,0.0416666666667,0.0,0.68723735408,0.0,0.911764705882,0.0,0.875,1.0,0.0,0.21144387011,0.435049019608,0.0833333333333,0.435049019608,84
6.75239339049,8.21512461703,0.0396825396825,0.0,0.581787173437,0.0,0.93661971831,0.0,0.904761904762,1.0,0.0,0.210206456853,0.438725490196,0.0555555555556,0.438725490196,85
7.24024356103,8.87342302963,0.00806451612903,0.0,0.373490711194,0.0,0.966265060241,0.0,0.927419354839,1.0,0.0,0.207916679967,0.430147058824,0.0645161290323,0.430147058824,86
6.89565883377,8.44386919278,0.0575539568345,0.0,0.725205221407,0.0,0.91095890411,0.0,0.870503597122,1.0,0.0,0.204750229152,0.411764705882,0.0719424460432,0.411764705882,87
6.39109668984,7.90584098663,0.0275862068966,0.0,0.409036298672,0.0,0.959915611814,0.0,0.931034482759,1.0,0.0,0.197946430032,0.444852941176,0.0413793103448,0.444852941176,88
6.97383970517,8.54789526867,0.0148148148148,0.0,0.446214617626,0.0,0.958236658933,0.0,0.925925925926,1.0,0.0,0.19860198731,0.441176470588,0.0592592592593,0.441176470588,89
6.41382549127,8.16380187281,0.0,0.0,0.32422346505,0.0,0.970178926441,0.0,0.937062937063,1.0,0.0,0.186692593431,0.441176470588,0.0629370629371,0.441176470588,90
6.20633202669,7.59598305161,0.015625,0.0,0.402299097418,0.0,0.9651416122,0.0,0.9296875,1.0,0.0,0.18749329563,0.442401960784,0.0546875,0.442401960784,91
6.59040968824,7.91201011301,0.0384615384615,0.0,0.418583463189,0.0,0.955710955711,0.0,0.915384615385,1.0,0.0,0.197990584009,0.4375,0.0461538461538,0.4375,92
7.11420321993,8.69813999938,0.0238095238095,0.0,0.473198040409,0.0,0.919117647059,0.0,0.888888888889,1.0,0.0,0.199128770628,0.370098039216,0.0873015873016,0.370098039216,93
6.05998513777,7.41712790837,0.116071428571,0.0,0.523036287967,0.0,0.803482587065,0.0,0.767857142857,1.0,0.0,0.188459787361,0.348039215686,0.116071428571,0.348039215686,94
4.40366398224,5.38668424464,0.25,0.0,0.4306649313,0.0,0.71144278607,0.0,0.683333333333,1.0,0.0,0.189709484349,0.365196078431,0.0666666666667,0.365196078431,95
2.45158630481,2.88623067995,0.191780821918,0.0,0.475511850297,0.0,0.731800766284,0.0,0.63698630137,1.0,0.0,0.191411962238,0.375,0.171232876712,0.375,96
1.73912928434,2.04656118833,0.232876712329,0.0,0.588167282048,0.0,0.666666666667,0.0,0.534246575342,1.0,0.0,0.205446227584,0.382352941176,0.232876712329,0.382352941176,97
1.65423555157,1.93061903582,0.141975308642,0.0,0.585542748835,0.0,0.749152542373,0.0,0.604938271605,1.0,0.0,0.204061420161,0.386029411765,0.253086419753,0.386029411765,98
1.95095549223,2.37573873758,0.165562913907,0.0,0.558233134333,0.0,0.7017208413,0.0,0.562913907285,1.0,0.0,0.0875809166606,0.384803921569,0.271523178808,0.384803921569,99
1.40314728068,1.4878451442,0.245454545455,0.0,0.508583431608,0.0,0.554455445545,0.0,0.463636363636,1.0,0.0,0.0557780865995,0.378676470588,0.290909090909,0.378676470588,100
1.46543888409,1.57854361323,0.133333333333,0.0,0.506897515138,0.0,0.666666666667,0.0,0.474074074074,1.0,0.0,0.0810399195318,0.398284313725,0.392592592593,0.398284313725,101
1.35859600323,1.47388741331,0.0808823529412,0.0,0.389664024765,0.0,0.734475374732,0.0,0.544117647059,1.0,0.0,0.0819209837122,0.424019607843,0.375,0.424019607843,102
1.32574473553,1.45324475668,0.0289855072464,0.0,0.379734500399,0.0,0.831983805668,0.0,0.68115942029,1.0,0.0,0.184797800193,0.424019607843,0.289855072464,0.424019607843,103
1.26301556495,1.35246661359,0.00549450549451,0.0,0.313246843637,0.0,0.958588957055,0.0,0.895604395604,1.0,0.0,0.209649990121,0.450980392157,0.0989010989011,0.450980392157,104
1.45153549367,1.50979495607,0.00440528634361,0.0,0.312155946696,0.0,0.99419729207,0.0,0.995594713656,1.0,0.0,0.206202809247,0.454656862745,0.0,0.454656862745,105
3.70789487859,5.39064260233,0.0616113744076,0.0,0.759309999271,0.0,0.939289805269,0.0,0.9336492891,1.0,0.0,0.1735443382,0.450980392157,0.00473933649289,0.450980392157,106
5.69235200833,7.06592361894,0.286821705426,0.0,2.78050744695,0.0,0.635746606335,0.0,0.565891472868,1.0,0.0,0.211104619973,0.448529411765,0.147286821705,0.448529411765,107
5.86100593158,7.0619199126,0.4296875,0.0,3.33877290212,0.0,0.555555555556,0.0,0.5078125,1.0,0.0,0.209764592254,0.452205882353,0.0625,0.452205882353,108
5.38754493351,6.99978510973,0.241379310345,0.0,2.13513068251,0.0,0.728542914172,0.0,0.668965517241,1.0,0.0,0.205378807132,0.454656862745,0.0896551724138,0.454656862745,109
5.43876105308,6.88867858116,0.257575757576,0.0,2.3679833166,0.0,0.692963752665,0.0,0.636363636364,1.0,0.0,0.207597417711,0.453431372549,0.106060606061,0.453431372549,110
5.49938046097,7.02666150627,0.248322147651,0.0,2.45112529554,0.0,0.684210526316,0.0,0.637583892617,1.0,0.0,0.209800314237,0.453431372549,0.114093959732,0.453431372549,111
5.54645929813,6.88232493191,0.287878787879,0.0,2.75655574106,0.0,0.63963963964,0.0,0.560606060606,1.0,0.0,0.2111293952,0.463235294118,0.151515151515,0.463235294118,112
5.53825107107,7.00704176414,0.251798561151,0.0,2.41514493466,0.0,0.682203389831,0.0,0.597122302158,1.0,0.0,0.202736193317,0.439950980392,0.151079136691,0.439950980392,113
5.46651322831,7.07270508435,0.212328767123,0.0,2.06469052886,0.0,0.733870967742,0.0,0.657534246575,1.0,0.0,0.205371673601,0.432598039216,0.130136986301,0.432598039216,114
5.57253688563,7.05285397844,0.28275862069,0.0,2.42154115196,0.0,0.682403433476,0.0,0.606896551724,1.0,0.0,0.208902102669,0.441176470588,0.110344827586,0.441176470588,115
5.54315003989,7.01433712921,0.246478873239,0.0,2.25261266531,0.0,0.705521472393,0.0,0.647887323944,1.0,0.0,0.204045534484,0.439950980392,0.105633802817,0.439950980392,116
5.55967008509,7.0535799345,0.187969924812,0.0,2.09490260807,0.0,0.725571725572,0.0,0.676691729323,1.0,0.0,0.205524689768,0.43137254902,0.135338345865,0.43137254902,117
5.33719125473,7.09484219431,0.1375,0.0,1.37713261432,0.0,0.820284697509,0.0,0.75625,1.0,0.0,0.202750200992,0.432598039216,0.10625,0.432598039216,118
4.54907791007,5.80557198917,0.210884353741,0.0,1.62295402525,0.0,0.691358024691,0.0,0.612244897959,1.0,0.0,0.201163776461,0.448529411765,0.176870748299,0.448529411765,119
4.25780066485,5.61018740625,0.106382978723,0.0,1.15690131406,0.0,0.85911179173,0.0,0.787234042553,1.0,0.0,0.199520964334,0.460784313725,0.106382978723,0.460784313725,120
4.34088920549,5.52334577148,0.141975308642,0.0,1.61634736549,0.0,0.801724137931,0.0,0.759259259259,1.0,0.0,0.0995052024934,0.455882352941,0.0987654320988,0.455882352941,121
5.36014327342,6.90133960536,0.201257861635,0.0,1.88445568235,0.0,0.765363128492,0.0,0.710691823899,1.0,0.0,0.196384914835,0.442401960784,0.0880503144654,0.442401960784,122
5.44886773442,7.07475970432,0.175757575758,0.0,1.69895455955,0.0,0.789189189189,0.0,0.763636363636,1.0,0.0,0.186186905838,0.430147058824,0.0606060606061,0.430147058824,123
5.26768255833,6.79196598301,0.15,0.0,1.74803412898,0.0,0.776363636364,0.0,0.7375,1.0,0.0,0.194897573818,0.438725490196,0.1125,0.438725490196,124
5.48527376989,7.00036275065,0.205298013245,0.0,1.9784632625,0.0,0.745210727969,0.0,0.701986754967,1.0,0.0,0.196787854005,0.383578431373,0.0927152317881,0.383578431373,125
5.41372829928,6.99605820621,0.173333333333,0.0,1.78076613629,0.0,0.775047258979,0.0,0.72,1.0,0.0,0.196854068756,0.421568627451,0.106666666667,0.421568627451,126
5.20776441474,6.94464564633,0.116279069767,0.0,1.20768610699,0.0,0.85393258427,0.0,0.779069767442,1.0,0.0,0.197852611811,0.387254901961,0.104651162791,0.387254901961,127
4.58169196627,5.88428101123,0.096256684492,0.0,1.27392696728,0.0,0.851162790698,0.0,0.807486631016,1.0,0.0,0.192510255624,0.40318627451,0.096256684492,0.40318627451,128
5.45555369292,7.0591213883,0.0921052631579,0.0,1.59875404184,0.0,0.802841918295,0.0,0.763157894737,1.0,0.0,0.183209225613,0.401960784314,0.144736842105,0.401960784314,129
5.28010239621,7.01714146209,0.114285714286,0.0,1.17874610798,0.0,0.856219709208,0.0,0.765714285714,1.0,0.0,0.189026576936,0.398284313725,0.12,0.398284313725,130
4.90941173578,6.51623681744,0.096256684492,0.0,1.06435826414,0.0,0.872944693572,0.0,0.79679144385,1.0,0.0,0.185166018723,0.422794117647,0.106951871658,0.422794117647,131
4.91854836754,6.70441763363,0.0520833333333,0.0,0.779900442605,0.0,0.921487603306,0.0,0.895833333333,1.0,0.0,0.197698790834,0.424019607843,0.0520833333333,0.424019607843,132
4.67552287997,6.1880628006,0.0597826086957,0.0,0.945538403433,0.0,0.895415472779,0.0,0.875,1.0,0.0,0.188702635226,0.436274509804,0.0652173913043,0.436274509804,133
5.12364503638,6.95253135877,0.0777202072539,0.0,0.88528723325,0.0,0.904148783977,0.0,0.865284974093,1.0,0.0,0.197051899587,0.4375,0.0569948186528,0.4375,134
5.35161661043,6.92473483224,0.148148148148,0.0,1.56898953169,0.0,0.78880866426,0.0,0.771604938272,1.0,0.0,0.196284862687,0.422794117647,0.0802469135802,0.422794117647,135
5.39755730392,7.01060952328,0.150602409639,0.0,1.41167491829,0.0,0.813708260105,0.0,0.777108433735,1.0,0.0,0.193700180639,0.421568627451,0.0722891566265,0.421568627451,136
5.25235075773,6.99166803931,0.0882352941176,0.0,1.13640916507,0.0,0.863787375415,0.0,0.835294117647,1.0,0.0,0.191778223551,0.433823529412,0.0764705882353,0.433823529412,137
4.83421155793,6.59535533877,0.0353535353535,0.0,0.695010458179,0.0,0.924083769634,0.0,0.883838383838,1.0,0.0,0.192072895799,0.44362745098,0.0808080808081,0.44362745098,138
5.16949401436,6.87516934185,0.0537634408602,0.0,0.853980363795,0.0,0.904761904762,0.0,0.870967741935,1.0,0.0,0.18631262479,0.448529411765,0.0752688172043,0.448529411765,139
5.24198134685,6.92685906946,0.103260869565,0.0,1.2479453394,0.0,0.847756410256,0.0,0.815217391304,1.0,0.0,0.189993923601,0.44362745098,0.0815217391304,0.44362745098,140
5.40369915066,7.05225374275,0.0955414012739,0.0,1.37116471122,0.0,0.826388888889,0.0,0.783439490446,1.0,0.0,0.186340676113,0.442401960784,0.12101910828,0.442401960784,141
5.09639449227,6.98163477361,0.0526315789474,0.0,0.762340317695,0.0,0.91825613079,0.0,0.894736842105,1.0,0.0,0.187653998328,0.438725490196,0.0526315789474,0.438725490196,142
5.03607819954,6.9131056487,0.0459183673469,0.0,0.714824745605,0.0,0.925517241379,0.0,0.887755102041,1.0,0.0,0.190053753108,0.432598039216,0.0663265306122,0.432598039216,143
5.0995955779,6.89026069312,0.0466321243523,0.0,0.718719204057,0.0,0.91557496361,0.0,0.891191709845,1.0,0.0,0.186648101988,0.421568627451,0.0621761658031,0.421568627451,144
4.91709932774,6.72099547073,0.0247524752475,0.0,0.529196899846,0.0,0.945113788487,0.0,0.925742574257,1.0,0.0,0.186615910102,0.438725490196,0.049504950495,0.438725490196,145
5.18933544271,6.96430991411,0.0335195530726,0.0,0.568971592715,0.0,0.932330827068,0.0,0.921787709497,1.0,0.0,0.191238049228,0.442401960784,0.0446927374302,0.442401960784,146
5.15961441654,7.09745819926,0.00490196078431,0.0,0.338807618618,0.0,0.975918884664,0.0,0.936274509804,1.0,0.0,0.185715242032,0.446078431373,0.0588235294118,0.446078431373,147
